Term,Context,Occurrences
garbiketa,"n sakatzen denean kanporatzen da; eta arnasbideetara bi eratara sar daiteke: inhalagailutik zuzenean edo kamara bat erabiliz. 4.5.6.2. Teknika Inhalazioa eskuz eragindakoa, kamara gabe Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren. Pertsonari egin beharrekoa garbi azaldu behar zaio. Ikus 4.6. irudia. Inhalagailuari eskuarekin heldu, eta astindu. Inhalagailua ahotik gertu",363
garbiketa,"kin zabaltzen da, masaje arin eta gozo bat emanez. Materiala Erretiluan: eskularru garbiak, gaza esterilak eta sendagaia (lozio edo linimentua). Teknika Asepsia-arauak bete behar dira. Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren. Prozedura egiteko eskularru garbiak jantziko ditu. Sendagai-ontziak eta tapak ez dira kutsatu behar; ontziaren tapa gainazal batean utzi beha",363
garbiketa,"ada, gaza esterilak, esparatrapua eta eskularruak. Pomada zaurietan jarri behar bada, espatula esteril bat edo eskularru esterilak beharko dira. Teknika Asepsia-arauak bete behar dira. Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren. Prozedura egiteko eskularruak jantziko ditu. Pertsonari egin beharrekoa garbi azaldu behar zaio. Pomada eman beharreko gunea agerian jarri. Z",363
garbiketa,"ronkioak zabaltzen ditu. 4.5.8.1. Ondesteko supositorioa Materiala Erretiluan: eskularru garbiak, gaza esterilak, supositorioa eta labaingarria. Teknika Asepsia-arauak bete behar dira. Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren. Prozedura egiteko eskularru garbiak jantziko ditu. Pertsonari egin beharrekoa garbi azaldu behar zaio. Pertsonaren gorputz-jarrera: albora et",363
garbiketa,"ilak, labaingarria eta sendagaia (supositorioa, obuloa, krema…). Sendagai batzuk emateko, baginan sartzen den tresna bat erabiltzen da. 4.5.9.2. Teknika Asepsia-arauak bete behar dira. Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren. Prozedura egiteko, eskularruak jantziko ditu. Emakumeari egin beharrekoa garbi azaldu behar zaio; baginan sendagaiak sartzeak ez du zertan mi",363
garbiketa,"z da ukitu behar esterila ez den ezerekin: sendagaia, orratzaren kanula, kabezalaren barneko aldea, xiringaren konoa eta enboloa. Bide parenteraletik bidetik ematen diren sendagaiak prestatzeko, esku-**garbiketa** higienikoa egin behar izaten da, baina gehienetan ez dira eskularruak behar izaten. Hala ere, zenbait sendagai prestatzeko babes-neurri bereziak hartu behar izaten dira. Adibidez, kimioterapietan era",363
garbiketa,"ularruak behar izaten. Hala ere, zenbait sendagai prestatzeko babes-neurri bereziak hartu behar izaten dira. Adibidez, kimioterapietan erabiltzen diren zitostatikoak maneiatzeko arauek diotenez, esku-**garbiketa** egiteaz gain, txanoa, mozorroa, mantala eta eskularru doblea erabili behar dira (Lacalle, Arroyo, Catelló, Cedrés eta Granda, 2001). 4.6.1.1. Bi sendagai xiringa berean prestatzea Bi sendagai xiringa",363
garbiketa,"ta orratza egokiarekin, eta orratza botatzeko edukiontzi zurruna. Xiringa ml batekoa eta orratzaren luzera: 1,2-1,5-1,6 cm; kalibrea: 25G-26G-27G. 4.6.2.3. Teknika Asepsia-arauak bete. Erizainak esku **garbiketa** higienikoa egingo du prozedura aurretik eta ondoren eta prozeduran zehar eskularruak erabiliko ditu. Pertsona identifikatu ondoren, egin beharreko prozedura garbi azaldu behar zaio. Ziztatu beharreko",363
garbiketa,"n 1-2 ml-koak, eta, intsulinaren kasuan, unitateetan graduatuta dagoen xiringa. Orratzaren luzera 1,2-1,5 cm tartekoa izaten da, eta kalibrea 25G. 4.6.3.3. Teknika Asepsia-arauak bete. Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren eta prozeduran zehar eskularruak erabiliko ditu. Pertsona identifikatu eta gero, egin beharreko prozedura garbi azaldu. Xiringa purgatu, aire-",363
garbiketa,"luzera duena erabiltzen da. Haurretan erabiltzen diren orratzak, pertsona helduetan erabiltzen direnak baino meheagoak eta motzagoak izaten dira. 4.6.4.3. Teknika Asepsia-arauak bete. Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren, eta prozeduran zehar eskularruak erabiliko ditu. Pertsona identifikatu eta gero, egin beharreko prozedura garbi azaldu. Ziztatu beharreko gun",363
garbiketa,"ran sartzeko Materiala Erretiluan: eskularru garbiak, gaza esterilak, antiseptikoa, hertsagarria, eta sendagaia prestatuta xiringa eta orratza egokiarekin. Teknika Asepsia-arauak bete. Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren, eta prozeduran zehar eskularruak erabiliko ditu. Sendagaia zain-barnean disolbatuta edo disolbatu gabe sartu behar den ziurtatu. Sendagaiaren",363
garbiketa,"antiseptikoa, hertsagarria, kateterrak (zenbaki ezberdinetakoak), eta kateterra finkatzeko materiala (apositu gardena esterila, esparatrapua...). 4.7.5.2. Teknika Asepsia-arauak bete. Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren eta prozeduran zehar eskularruak erabiliko ditu; eskularru esterilak erabiltzea hobe izaten da. Pertsonari egin beharreko prozedura garbi azal",363
garbiketa,"iltrazio zeinuak agertuko dira). 4.7.10.2. Kateterra kentzeko materiala eta teknika Materiala Erretiluan: eskularru garbiak, gaza esterilak, antiseptikoa, eta apositu esterila. Teknika Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren eta prozeduran zehar eskularruak jantziko ditu. Pertsonari egin beharreko prozedura azaldu. Tanta-kontagailua deun ekipoaren giltza itxi, flux",363
garbiketa,"vado, Garzón, Márquez eta Manfredi, 2003). 4.9. SENDAGAIAK EMATEAN KONTUAN IZATEKOAK Sendagaiak ematearen prozesu osoan (prestatzea, garraiatzea, ematea...) asepsia-arau guztiak bete behar dira (esku-**garbiketa** higienikoa, eskularruak ...). Bide parenteraletik sartzen den guztiak (sendagaia, orratza...) esterila izan behar du. Sendagaien aginduak eta eman beharreko sendagaien ezaugarriak arretaz irakurri. P",363
garbiketa,"ioetsi eta sustatu behar da. Pertsonari behar duen laguntza eskainiko zaio; berak badezake, hala egingo du, erizainak osasun-heziketa egokia eman ondoren. Asepsia-arauak zorrotz bete behar dira. Esku-**garbiketa** higienikoa egingo da lagina jaso aurretik eta ondoren, eta prozeduran zehar eskularruak erabiliko dira (zenbaitetan esterilak). Lagina jasoko den ontziak esterila izan behar du, eta ontziaren barruko",363
garbiketa,"k, lantzeta esterilak, lantzetaren boligrafoa, gluzemia kapilarra egiteko aparatua, alkohola %70 (gunea ura eta xaboiarekin garbitu ezin denean erabiltzeko). Teknika (Ikus 5.1. irudia) Erizainak esku-**garbiketa** higienikoa egingo du prozeduraren aurretik eta ondoren, eta prozeduran zehar eskularru garbiak erabiliko ditu. Pertsonari egin beharreko prozedura garbi azaldu behar zaio. Ziztatu aurretik, ziztatu b",363
garbiketa,"ituzten orratzak. Odola palomita erako orratzarekin atera behar bada; palomita orratza eta hodi-eramailea. Teknika, odola xiringa eta orratzarekin atera behar bada Asepsia-arauak bete. Erizainak esku-**garbiketa** higienikoa egingo du prozedura egin aurretik eta ondoren, eta prozeduran zehar eskularruak erabiliko ditu. Pertsona identifikatu eta egin beharreko prozedura garbi azaldu. Pertsonaren gorputz-jarrera",363
garbiketa,3.3. Anestesia orokorra 6.6.4. EBAKUNTZAN PARTE HARTZEN DUTEN OSASUN-LANGILEAK 6.6.4.1. Erizainen funtzioak ebakuntza-gelan 6.6.5. ASEPSIA-NEURRIAK EBAKUNTZA-UNEAN 6.6.5.1. Janzki kirurgikoa eta esku-**garbiketa** kirurgikoa 6.6.5.2. Kontuan izan beharrekoak 6.7. ERIZAINTZA-ZAINKETAK EBAKUNTZA-ONDORENEAN 6.7.1. EBAKUNTZAREN BEREHALAKO ONDORENA 6.7.1.1. Arnasketaren zainketa 6.7.1.2. Zirkulazioaren zainketa 6.7,363
garbiketa,"n barreiaketa ekiditeko). Ebakuntza-gelan kaltzak, txanoa, jantzi kirurgikoa eta mozorro kirurgikoa erabili behar dira gutxienez. Ebakidura-zauriaren ondoan lanean aritzen diren osasun-langileek esku-**garbiketa** kirurgikoa egiten dute, eta txabusina esterila eta eskularru esterilak janzten dituzte. Ebakuntza-gela aurrea; pertsona ebakuntza-gelara sartu aurretik gela horretan egoten da. Bertan anestesia jartz",363
garbiketa,ebakuntza-gelara sartu aurretik gela horretan egoten da. Bertan anestesia jartzeko materiala ere egoten da. Konketa kirurgikoak; ebakidura-zauriaren ondoan lanean arituko diren osasun-langileek esku-**garbiketa** kirurgikoa konketa horietan egiten dute. Konketa horiek handiak izaten dira eta iturriak ukondoarekin edo hankarekin irekitzeko prestatuak egoten dira. 6.6.2.3. Gune zikina Gune garbitik eta gune est,363
garbiketa,"Gune zikina Gune garbitik eta gune esteriletik aparte egoten da gune zikina. Gune zikinean egon ondoren gune garbira edo esterilera pasa behar bada, kaltzak ere aldatu egin behar dira. Gune zikinean **garbiketa** gaiak egoten dira (bi ebakuntzen tartean ebakuntza-gelak garbitzeko erabiltzen den materiala) eta ebakuntzetan sortutako hondakinak bertan jasotzen dira une batez. 6.6.3. ANESTESIA MOTAK Anestesiarek",363
garbiketa,"Ebakuntza kirurgikoan parte hartzen duten osasun-langileak bi taldetan banatzen dira ebakuntza-gelan: Talde esterileko kideak: erizain instrumentista, zirujaua eta zirujau-laguntzailea. Guztiak esku-**garbiketa** kirurgikoa egiten dute, eta txabusina esterila eta eskularru esterilak janzten dituzte. Talde ez-esterileko kideak: erizain zirkulatzailea, erizain-laguntzaileak, anestesista, eta zeladoreak. 6.6.4.1",363
garbiketa,"istentzia fisikoa izan behar du, tentsio baxuarekin lan egiteko gaitasuna izan behar du, eta bere lana ondo betetzeko kezka izan behar du. Erizain instrumentistaren jarduera: Ebakuntza aurretik, esku-**garbiketa** kirurgikoa egingo du eta txabusina eta eskularru esterilak jantziko ditu (aurretik kaltzak, txanoa eta mozorro kirurgikoa jantzita ditu). Material esterila mahai esteriletan prestatuko du. Ebakuntzan",363
garbiketa,".5. ASEPSIA-NEURRIAK MULTZO KIRURGIKOAN Asepsia-neurriak zorrotz bete behar dira multzo kirurgikoan. Pertsona infekzioetatik babestea da asepsia-neurrien helburua. 6.6.5.1. Janzki kirurgikoa eta esku-**garbiketa** kirurgikoa Multzo kirurgikoko osasun-langileek hainbat asepsia-neurria hartu behar dituzte infekzioak eragozteko: gorputz osoko higienea zaindu behar dute, multzo kirurgikoan jantzi kirurgikoa erabil",363
garbiketa,4.5. atalean irakur dezakezu. Txabusina: garbia edo esterila izan daiteke. Talde esterileko kideak txabusina esterila jantziko dute. Txabusinak nola janzten diren 2.4.4. atalean irakur dezakezu. Esku-**garbiketa** kirurgikoa Talde esterileko kideek esku-garbiketa kirurgikoa konketa kirurgikoetan egiten dute. Esku-garbiketa kirurgikoa egin aurretik jantzita edukiko dute: multzo kirurgikoan erabiltzen diren kasa,363
garbiketa,"o esterila izan daiteke. Talde esterileko kideak txabusina esterila jantziko dute. Txabusinak nola janzten diren 2.4.4. atalean irakur dezakezu. Esku-garbiketa kirurgikoa Talde esterileko kideek esku-**garbiketa** kirurgikoa konketa kirurgikoetan egiten dute. Esku-garbiketa kirurgikoa egin aurretik jantzita edukiko dute: multzo kirurgikoan erabiltzen diren kasaka eta galtzak, kaltzak, txanoa eta mozorroa. Esku",363
garbiketa,"terila jantziko dute. Txabusinak nola janzten diren 2.4.4. atalean irakur dezakezu. Esku-garbiketa kirurgikoa Talde esterileko kideek esku-garbiketa kirurgikoa konketa kirurgikoetan egiten dute. Esku-**garbiketa** kirurgikoa egin aurretik jantzita edukiko dute: multzo kirurgikoan erabiltzen diren kasaka eta galtzak, kaltzak, txanoa eta mozorroa. Esku-garbiketa kirurgikoa egingo du (irakurri 2.4.2.2. atala); on",363
garbiketa,"kirurgikoa konketa kirurgikoetan egiten dute. Esku-garbiketa kirurgikoa egin aurretik jantzita edukiko dute: multzo kirurgikoan erabiltzen diren kasaka eta galtzak, kaltzak, txanoa eta mozorroa. Esku-**garbiketa** kirurgikoa egingo du (irakurri 2.4.2.2. atala); ondoren, txabusina esterila jantziko dute (irakurri 2.4.4.2. atala); eta, jarraian, eskularru esterilak jantziko ditu (irakurri 2.4.3.2. atala). 6.6.5.",363
garbiketa,"leku batetik. 7.4.2.2. Zaurien sailkapena infekzio graduaren arabera Zauri garbiak: mikroorganismo patogenorik ez duten zauriak dira. Asepsia egokiarekin egindako zauriak dira (zauri kirurgikoak) edo **garbiketa** kirurgikoa egin ondoren josi diren zauriak. Kutsatutako zauriak: nahi gabe egindako edozein zauri kutsatuta dagoela pentsatu behar da, hozkadak izan ezik (infektatutako zauritzat hartzen baitira). In",363
garbiketa,"kulazioa oztopatzen dute. Ehunetara iristen den odol-fluxua gutxitzen bada, oxigeno gutxiago eta bitamina eta proteina gutxiago helduko dira, eta orbaintze egokiarentzat ezinbestekoak dira. Zauriaren **garbiketa**: gai arraroek, odolbilduek eta hildako ehunek orbaintzea oztopatzen dute. Beraz, kanporatu egin beharko dira. Infekzioa: infekzioa izaten da orbaintze-prozesua luzatzearen eragile nagusia, ehun konek",363
garbiketa,"du. Hainbat zauriren sendaketak egin behar badira, lehendabizi zauri garbien sendaketak egin behar dira, gero, kutsatutakoenak, eta, ondoren, infektatutako zaurienak. 7.4.4.4. Sendaketak egitea Esku-**garbiketa** higienikoa egin behar du erizainak sendaketa egin aurretik eta ondoren, eta apositu zikina kendu aurretik eskularru garbiak jantzita eduki behar ditu. Material guztia prestatuta eta gertu eduki behar",363
garbiketa,"uritik likido serosoa irten daiteke. Ertzen egoera: elkartuta edo bananduta dauden behatu behar da. Inguruko larruazalaren egoera: kolorea, hezetasuna eta narritadura maila behatu behar da. Zauriaren **garbiketa**: Gehienetan, serum fisiologikoarekin garbitzen da zauria. Zauriaren garbiketa hainbat eratara egin daiteke: likidoa zorrotadan botaz, eskuilarekin igurtziz, gazazko turundekin edo gorputz-atala (oina",363
garbiketa,"uden behatu behar da. Inguruko larruazalaren egoera: kolorea, hezetasuna eta narritadura maila behatu behar da. Zauriaren garbiketa: Gehienetan, serum fisiologikoarekin garbitzen da zauria. Zauriaren **garbiketa** hainbat eratara egin daiteke: likidoa zorrotadan botaz, eskuilarekin igurtziz, gazazko turundekin edo gorputz-atala (oina, esaterako) erretilu batean sartuz. Eskularruak (gehienetan, garbiak) jantzit",363
garbiketa,"eke: likidoa zorrotadan botaz, eskuilarekin igurtziz, gazazko turundekin edo gorputz-atala (oina, esaterako) erretilu batean sartuz. Eskularruak (gehienetan, garbiak) jantzita egin behar da zauriaren **garbiketa**. Gazazko turundak egiteko pintza esterilak edo eskularru esterilak erabil daitezke. Gazazko turunda zauria garbitzen erabili ondoren, bota egin behar da eta beste bat egin. Behar hainbat turunda egin",363
garbiketa,"o eskularru esterilak erabil daitezke. Gazazko turunda zauria garbitzen erabili ondoren, bota egin behar da eta beste bat egin. Behar hainbat turunda egin behar dira sendaketak egiterakoan. Zauriaren **garbiketa** goitik beherantz eta barrutik kanporantz egin behar da. Infektatutako zauri baten garbiketa egiterakoan, lehendabizi, zati garbiena garbituko da, eta gero, zikinena. Ikus 7.3. eta 7.4. irudiak. Zauri",363
garbiketa,"a egin behar da eta beste bat egin. Behar hainbat turunda egin behar dira sendaketak egiterakoan. Zauriaren garbiketa goitik beherantz eta barrutik kanporantz egin behar da. Infektatutako zauri baten **garbiketa** egiterakoan, lehendabizi, zati garbiena garbituko da, eta gero, zikinena. Ikus 7.3. eta 7.4. irudiak. Zaurian nekrosia duen ehuna badago, desbridatu egin beharko da. Ehun nekrotikoa desbridatzeko pom",363
garbiketa,"en da; sorbalda eta goiko gorputz-adarra ibilgetzeko, Velpeau bendajea egiten da; arazo baskularretan Linton bendajea egiten da 7.5.4. BENDA JARTZEA Prozedura egin aurretik eta ondoren erizainak esku-**garbiketa** higienikoa egin behar du. Benda non jarri behar den eta bendajeak bete beharreko helburua zein den jakin behar du erizainak. Egin beharreko prozedura garbi azaldu behar zaio pertsonari. Lesioaren ond",363
garbiketa,".5.2. Sendaketak lehen graduko erreduretan Lehen graduko erreduretan kaltetutako larruazalean pomada bat jartzea nahikoa izaten da. Gehienetan ez da beharrezkoa izaten gunea estaltzea. Erizainak esku **garbiketa** higienikoa egingo du eta eskularru garbiak jantziko ditu. 7.6.5.3. Sendaketak bigarren graduko erreduretan Sendaketa herskariak egiten dira gehienetan, kutsadura-arriskua gutxitzeko. Apositu aldaketa",363
garbiketa,"tu prozedura egin aurretik, eta ondoren eta prozeduran zehar eskularruak erabiliko ditu. Erreduraren arabera, txabusina, mozorro kirurgikoa eta txanoa erabiltzea beharrezkoa izan daiteke. Erreduraren **garbiketa** hainbat eratara egin daiteke (serum fisiologikoarekin, hidroterapia eginez). Esterilitatez zaindu behar da erretako gunea. Babak txikiak direnean, ez dira kentzen (xurgatu egiten baitira), baina, han",363
garbiketa,"ak Helburuak Ultzeran infekziorik ez da sortuko. Ultzeraren orbaintze-prozesua ongi garatuko da; ultzerak hezetasuna izango du eta jariakinak eta nekrosia duten ehunik ez da egongo. Presio-ultzeraren **garbiketa** Ultzera garbitzeko serum fisiologikoa erabiltzen da. Ultzeraren inguruko larruazala bakarrik lehortu behar da. Pobidona iodatua, ur oxigenatua eta antzeko gaiak erabiltzea ez da aholkatzen, orbaintze",363
garbiketa,"txikiak, iragaztezina den zintarekin estali behar dira. • Edozein objektu atera aurretik deskutsatua dagoen edo ez ziurtatu behar da. Pertsonen deskutsaketa • Eskuila biguinekin eta xaboiarekin esku **garbiketa** osoa egin behar da. • Zauririk ote dagoen ikusi behar da, tratamendu egokia egiteko. • Monitorearen bitartez kutsatutako eremuak lokalizatu.• Ur ugari eta xaboiarekin garbituko da eremu kutsatua. Ile",363
garbiketa,raktika Astelehena Asteartea Asteazkena Osteguna Ostirala 1. Mikroorganismoen isolaketa eta identifikazioa Kultibo aberasgarrien prestaketa Petri kutxan egindako ereinketa 2. ereinketa Gram tindaketa **Garbiketa** eta azterketa 2.1. Yogurraren bakterioak Yogurra prestatu Behaketa: Gram eta Albert tindaketak 2.2. Bakterio nitrogeno-finkatzaileak Tindaketa eta behaketa 3.1. Legamiak Hartzidura eta behaketa 3.2.,363
garbiketa,"erresistentziaren (R) menpekoa da: Q = P/RAurreko mekanismoan R erregulatzen zen, baina P-k ere eragina du:-Mekanismo metabolikoa. P Q oxigeno eta nutrienteen ekarpena eta sustantzia basodilatadoreen **garbiketa** esfinter prekapilarrak itxi R Q-Mekanismo (auto)miogenikoa. Muskulu leunaren propietate bat da: luzatzen deneanespontaneoki uzkurtzen daQ = P/R1 L/minQ = P/R1 L/minQ = P/R2 L/min13. ZIRKULAZIO-APARAT",363
garbiketa,"TA GARRAIOA3.1 Kapilar linfatikoak3.2 Hodi linfatikoak4. GONGOIL LINFATIKOAK14. ZIRKULAZIO LINFATIKOA 1. EGITURANSZ-ean ezik, ehun guztietan kapilarlinfatikoak daude odol-kapilarreiasoziatuta. Ehunen **garbiketa**- etadrainatze-sistema da: gehiegizkofluidoa, makromolekulak, sustantziatoxikoak, hondakin metabolikoak etapatogenoak eliminatzen ditu.Zirkulazio linfatikoan 3 atal daude:kapilar linfatikoak, hodi lin",363
garbiketa,"hikoarekin mikroorganismoen espektro berdina estaltzen du Kontaktuzko dermatitisa eragin dezake • Erabilpena: ebakuntzen aurretik azalaren desinfekzioa/ Zauri txikietan / Pertsonal sanitioaren eskuen **garbiketa** / Aluaren garbiketa / Tresneriaren desinfekzioa (kateterrak, dialisi gailuak) Antiseptikoak: Halogenatuak Etileno oxidoa• Medikamentuen eta tresneriaren beroaren bidezko esterilizazioaren aurrean alt",363
garbiketa,"nismoen espektro berdina estaltzen du Kontaktuzko dermatitisa eragin dezake • Erabilpena: ebakuntzen aurretik azalaren desinfekzioa/ Zauri txikietan / Pertsonal sanitioaren eskuen garbiketa / Aluaren **garbiketa** / Tresneriaren desinfekzioa (kateterrak, dialisi gailuak) Antiseptikoak: Halogenatuak Etileno oxidoa• Medikamentuen eta tresneriaren beroaren bidezko esterilizazioaren aurrean alternatiba. Azalaren g",363
garbiketa,"(E. coli, K. pneumoniae, P. mirabil is,…)  Ahoko anaerobio gehienak sentikorrak (B. fragilis izan ezik) Erabilgarritasun batzuk:Penizilinen alternatiba alergietanProfilaxia kirurgiako prozeduretan (**garbiketa**)Azal eta ehun bigunetako infekzioetan (S. pyogenes, S. aureus) 1. Belaunaldiko zefalosporinak Zefuroxima, zefaklor, zefamandol, zefoxitina 2. Belaunaldiko zefalosporinak Zefaklor (t ½=0,8h; aho bidez",363
garbiketa,"na* (t ½=1, mb/bb) Erabilgarritasun batzuk: Arnas-infekzio ez-ospitalarioak (S.pneumoniae, H. influenzae)~aminopenizilinak Infekzio pediatrikoak (meningitisa ezik) Profilaxia kirurgiako prozeduretan (**garbiketa**) Infekzio mistoak anaerobio/aerobio (sabelbarrukoak, ginekologikoak…*) Profilaxia kirurgia kolorrektala (*) Zefotaxima, zeftriaxona, zefixima 3. Belaunaldiko zefalosporinak Zefotaxima (t ½ 1, mb/zb,",363
garbiketa,du maiztasun handia duten mikroorganismoak: Laginaren prestakuntza: Ereintza: Erabili beharreko medioak: Hazkuntza: Kolonien ezaugarriak eta Gram tindaketa: Proba biokimikoak: ARNAS APARATUKO LAGINAK **GARBIKETA** BRONKOALBEOLARRA Lagina: Isolamendu maiztasun handia duten mikroorganismoak: Laginaren prestakuntza: Ereintza: Erabili beharreko medioak: Hazkuntza: Kolonien ezaugarriak eta Gram tindaketa: Proba bio,363
garbiketa,biokimikoak: ARNAS APARATUKO LAGINAK 2. EGUNETIK AURRERA 1. Eguna 2. Eguna 3. Eguna Laginak Gram Hazkuntza-medioak Koloniak Gram Probak Behin-betiko identifikazioa FARINGEKO FROTISA BELARRI JARIAKINA **GARBIKETA** BRONKIOALBEOLARRA KARKAXA (ESPUTO) MIKROORGANISMOEN ISOLAmendu ETA EREINTZARAKO TEKNIKAK EREINTZAK SAIO-HODIETAN ILDASKAKO EREINTZA Ildaska ereintza-euskarriaz egiten da. Ereintza-euskarri esterilaz,363
garbiketa,"ente infekziosoen suntsipena eragile kimikoen edo fisikoekiko esposizio zuzenaren bidez. Esterilizazioa (OME): Bizitza forma guztien suntsiketa beroa, erradiazioa, gasa edo tratamendu kimikoen bidez. **Garbiketa** (OME): Agente infekziosoen suntsipena, baita hauen biziraupena eta ugalketarako baldintza egokiak eskaintzen dituzten gainazaletako substantzia organikoen ezabapena ere, ur beroa, xaboia edo garbigar",363
garbiketa,"uenzae Lactobacil us spp. Moraxel a catarrhalis Ostalari-mikroorganismo interakzioa Gaixotasun infekziosoaren ezarpena SUDURZULO ETA NASOFARINGEA AHOA Epela, hezea, elikagai asko Listua (lisozima eta **garbiketa**) >80 espezie Streptococcus  hortz-plaka (S. viridans, S. salivarius, S. mutans) Neisseria Lactobacil us Staphylococcus, Fusobacterium, Veil onel a, Moraxel a, Haemophil us,... Difteroideak Candida s",363
garbiketa,"terioekin kutsatuta oro har)c) Larruazalpeko ehunakd) Odola, hezur-muina, LZR Lagina Tratamendua Ileak Infektatutako ileen aurretiako detekzioa Aukerazkoa Larruazala Laginketa aurretiko larruazalaren **garbiketa** alkohol isopropilikoarekin. Lesioaren ertzak Beharrezkoa Azazkalak Zati txikiak ebaki (eskatak), alkohol isopropilikoarekin garbito hauek arraskatu baino lehen. Beharrezkoa Odola eta Hezur muina Lisi",363
garbiketa,"000 x g 10 min) Beharrezkoa. Beti 2 ml baino gehiagoko lagina daukagunean Gernua Zentrifugazioa (2000 x g 10 min) Beharrezkoa. Mikosi sistemiko eta diseminatuetan bereziki. Arnas-jariakinak Granuloen **garbiketa**, zentrifugazioa eta birrintzea. Beharrezkoa P. carinii detektatzeko. Arazoa: biota ere kontzentratzen dugu Exudatuak, zornea eta drainatzeak Likidotzea mukolitikoak erabiliz Granuloak daudenean Ehuna",363
garbiketa,"ORRAKIDEO  Entzefaloan eta bizkarrezur-muinaren barnean dagoen likido gardena eta koloregabea da.  Funtzioak:  Entzefaloa kolpeetatik babestu  Metabolitoen garraioa nerbio-ehunetara eta hodakinen **garbiketa**  Garezurra eta bizkarezur-muinaren arteko fluxua, garezur barneko odol-presioa konstante mantenduz  Gizakian bere bolumena 125 ml ingurukoa da.  Osaketa: Na, K, Ca, gatz inorganikoak eta glukosa.",363
garbiketa,"pena) Gernu-aparatuko infekzioen diagnostikoaMotak  Berezko mikzioa  Kateterismoa edo zundaketa besikala  Ziztada suprapubikoa (ezinduak, bularreko haurrak) Biltze-poltsak • Antiseptikorik gabeko **garbiketa** (ura eta xaboi neutroa) • Mikzio jarraia • Lehenegoko mlak baztertu 10 ml 10 m Gernu-aparatuko infekzioen diagnostikoaLaginaren hartzea  Azkar prozesatu behar da  Bestela 4-6ºC, 24 h  Azkar prozes",363
garbiketa,untsipena  Legionella eta mikobakterioen kasuan Diagnostiko mikrobiologikoa Beheko arnasbideetako infekzioak ESPUTOA Fibroskopia Fibrosko Diagnostiko mikrobiologikoa Beheko arnasbideetako infekzioak **GARBIKETA** BRONKOALBEOLARRA Til e. B aile y & Sc ot ’s D iag no sti cs M icr ob io lo gy . 1 3ª ed . 2 01 4  Gram (bakterioak eta legamiak)  Freskoa KOH (Onddoak)  Akridina-laranja (AO) / Auramina-Rodamina /,363
garbiketa,ZUZENA: ANTIGENOEN DETEKZIOA GERNUAN Larrialdietako zerbitzuan beti Ag-aren %70 presentzia gernuan Diagnostiko mikrobiologikoa Beheko arnasbideetako infekzioak ZUZENA: DETEKZIO MOLEKULARRA. PCR LBA: **garbiketa** brokoalbeolarra BAS: bronkoskopia Diagnostiko mikrobiologikoa Beheko arnasbideetako infekzioak ZEARKAKOA: ANTIGORPUTZEN DETEKZIOA Document Outline Slide 1 Slide 2 Slide 3 Slide 4 Slide 5 Slide 6 Slid,363
garbiketa,"ta birusak • Kutsatutako sedimentuak patogenoen iturri. Eragina animalia- eta landare-jatorriko produktuetan Eragina animalia- eta landare-jatorriko produktuetan Kontrol-neurriak: Kutsadura saihestea **Garbiketa** Kontrol-neurriak: Kutsadura saiheste Garbiketa LURZORUA • Biota aldakorra eta konplexua. Patogenoak eta hondatzaileak – Uretan bizi diren + lurzoru, animalia eta landaretako mikroorganismoak. – Bakte",363
garbiketa,"iturri. Eragina animalia- eta landare-jatorriko produktuetan Eragina animalia- eta landare-jatorriko produktuetan Kontrol-neurriak: Kutsadura saihestea Garbiketa Kontrol-neurriak: Kutsadura saiheste **Garbiketa** LURZORUA • Biota aldakorra eta konplexua. Patogenoak eta hondatzaileak – Uretan bizi diren + lurzoru, animalia eta landaretako mikroorganismoak. – Bakterio, lizun, birus, protozoo, algak eta parasito",363
garbiketa,"atogenoen iturri potentziala, enterobakterioak eta birusak) • Erabilera zabala prozesu osoan: – Edateko ura– Barazki eta fruituen ureztapena– Arrain eta itsaskien (iragazleak) produkzioan– Elikagaien **garbiketa** eta prestaketa– Ekipamendu eta instalazioen garbiketa– Pertsonalaren higienea Ur-kalitateak elikagaien kalitate eta segurtasunean eragin Ur-kalitateak elikagaien kalitate eta segurtasunean eragin Kon",363
garbiketa,usak) • Erabilera zabala prozesu osoan: – Edateko ura– Barazki eta fruituen ureztapena– Arrain eta itsaskien (iragazleak) produkzioan– Elikagaien garbiketa eta prestaketa– Ekipamendu eta instalazioen **garbiketa**– Pertsonalaren higienea Ur-kalitateak elikagaien kalitate eta segurtasunean eragin Ur-kalitateak elikagaien kalitate eta segurtasunean eragin Kontrol-neurriak: Edateko uren erabilera Hondakin-urak ek,363
