term,pair_translation,response_0shot,response_0shotplus,response_1shot,response_fewshot
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...and more scientifically in 1921 by the German mathematician Hermann Weyl, however, he did not use the term ""wormhole"" (he spoke of ""one-dimensional tubes""), when he related his analysis of **mass** in terms of the energy of an electromagnetic field with Albert Einstein's theory of relativity published in 1916.  Currently, string theory admits the existence of more than three...

2. ...ground connection exists and a live wire or element comes into contact with the chassis of a machine, for example, the RCD (Residual Current Device) will not detect it until a person not isolated from earth touches this **metal chassis/frame/casing**; then the current will flow through their body to ground causing a ground fault and exceeding the sensitivity of the RCD, which will trigger the current cutoff, protecting the person and preventing...


In the second example, ""masa"" refers to a conductive metallic body, likely the chassis or frame of a machine. While ""mass"" is a literal translation, it's misleading in this context.  ""Metal chassis,"" ""frame,"" ""casing,"" or even ""metal body"" are more appropriate translations depending on the specific object.
","1. ...more scientifically in 1921 by the German mathematician Hermann Weyl, however, he did not use the term ""wormhole"" (he spoke of ""one-dimensional tubes""), when he related his analysis of **mass** in terms of the energy of an electromagnetic field with Albert Einstein's theory of relativity published in 1916. Currently, string theory admits the existence of more than three...

2. ...the ground connection exists and contact occurs between a live wire or element and the casing of a machine, for example, the RCD (Residual Current Device) will not detect it until a person not isolated from earth touches this **exposed conductive part (or chassis)**; then the current will flow through their body to ground causing a ground fault and exceeding the sensitivity of the RCD, which will trip and cut off the current, protecting the person and preventing...
","1. ...more scientifically in 1921 by the German mathematician Hermann Weyl, however, he did not use the term ""wormhole"" (he spoke of ""one-dimensional tubes""), when he related his analysis of **mass** in terms of the energy of an electromagnetic field with Albert Einstein's theory of relativity published in 1916.  Currently, string theory admits the existence of more than three...

2. ...a ground connection exists and contact occurs between a live wire or element and the casing of a machine, for example, the RCD will not detect it until a person not isolated from earth touches this **exposed conductive part (or earth)**; then the current will flow through their body to ground causing a ground fault and exceeding the sensitivity of the RCD, which will trip and cut off the current, protecting the person and preventing...
","1. ...more scientifically in 1921 by the German mathematician Hermann Weyl, however, he did not use the term ""wormhole"" (he spoke of ""one-dimensional tubes""), when he related his analysis of **mass** in terms of the energy of an electromagnetic field with Albert Einstein's theory of relativity published in 1916. Currently, string theory admits the existence of more than three...

2. ...there is a ground connection and a live wire or element comes into contact with the casing of a machine, for example, the RCD will not notice until a person not insulated from earth touches this **exposed conductive part**; then the current will flow through their body to earth causing a ground fault and exceeding the sensitivity of the RCD, which will trip and cut off the current, protecting the person and preventing... 
"
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...in explaining the reason for the existence of mass in elementary particles. This theory suggests that a field permeates all of space and that elementary particles that interact with it acquire **mass**, while those that do not interact with it do not. In particular, this mechanism justifies the large mass of the W and Z vector bosons, as well as the masslessness of photons.  Ta...

2. ...r is exposed to high voltage cables, a voltage may appear in only one of its lines. This noise can be reduced by transmitting the signal as current.  When heating the **body/bulk** of the thermocouples, energy is extracted which will affect the temperature being measured. Consider, for example, measuring the temperature of a liquid in a test tube: there are two potential problems...


In the second context, ""masa"" doesn't refer to the physics concept of mass.  It's referring to the physical body or bulk of the thermocouples.  Therefore, ""body"" or ""bulk"" are better translations than ""mass"" in this instance.
","1. ...to explain the reason for the existence of mass in elementary particles. This theory suggests that a field permeates all of space and that elementary particles that interact with it acquire **mass**, while those that do not interact with it do not. In particular, this mechanism justifies the enormous mass of the W and Z vector bosons, as well as the masslessness of photons. This...

2. ... exposed to high voltage cables, a voltage may appear in only one of its lines. This noise can be reduced by transmitting the signal as current. When heating the **ground connection** of the thermocouples, energy is extracted that will affect the temperature being measured. Consider, for example, measuring the temperature of a liquid in a test tube: there are two potential problems... 
","1. ... explain the reason for the existence of mass in elementary particles. This theory suggests that a field permeates all of space and that elementary particles that interact with it acquire **mass**, while those that do not interact with it do not. In particular, this mechanism justifies the enormous mass of the W and Z vector bosons, as well as the photons' lack of mass.  Th...

2. ...when a sensor is exposed to high voltage cables, a voltage can appear in only one of its lines. This noise can be reduced by transmitting the signal as current. By heating the **ground connection** of the thermocouples, energy is extracted that will affect the temperature being measured. Consider, for example, measuring the temperature of a liquid in a test tube: there are two potential problems...
","1.  ... explain the reason for the existence of mass in elementary particles. This theory suggests that a field permeates all of space and that elementary particles that interact with it acquire **mass**, while those that do not interact with it do not. In particular, this mechanism justifies the enormous mass of the W and Z vector bosons, as well as the absence of mass in photons.  Such...
2. ...or is exposed to high voltage cables, a voltage may appear in only one of its lines. This noise can be reduced by transmitting the signal as current. When heating the **ground** connection of the thermocouples, energy is extracted that will affect the temperature being determined. Consider, for example, measuring the temperature of a liquid in a test tube: there are two potential problems... 
"
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...10, when the LHC began operating at 3.5 TeV. Preliminary results from the LHC's ATLAS and CMS experiments, as of July 2011, excluded a Standard Model Higgs boson in the **mass** range 155-190 GeV/c² and 149-206 GeV/c², respectively, at the 95% CL. As of December 2011, the search had narrowed to roughly the 115–130 GeV region with a specific focus around...

2. ...this circuit can be used as shown in Figure 6 to obtain a very efficient digital-to-analog converter. A current-mode implementation of the R-2R ladder network is shown in Figure 4. The virtual **ground** at the inverting input of the operational amplifier ensures that the R-2R network property is satisfied. The fact that the operating mode is the same as the original ladder network guarantees that...


Note:  In the first context, ""mass"" is the correct translation.  In the second context, ""masa"" refers to ""virtual ground,"" a common term in electronics referring to the inverting input of an op-amp in negative feedback configurations. While literally ""mass,"" in this electrical engineering context it specifically means virtual ground.  I've also added the superscript 2 to the units of GeV/c (making it GeV/c²) as it is a unit of mass-energy.
","1. ...10, when the LHC began operating at 3.5 TeV. Preliminary results from the LHC's ATLAS and CMS experiments, as of July 2011, exclude a Standard Model Higgs boson in the **mass** range 155-190 GeV/c and 149-206 GeV/c, respectively, at 95% CL.  As of December 2011, the search had narrowed roughly to the 115–130 GeV region with a specific focus on...

2. ...this circuit can be used as shown in Figure 6 to obtain a very efficient digital-to-analog converter. An implementation of the R-2R network in current mode is as shown in Figure 4. The virtual **ground** at the inverting input of the operational amplifier ensures that the R-2R network property is fulfilled.  The fact that the regime is the same as the original ladder network guarantees that...
","1. ...10, when the LHC began operating at 3.5 TeV. Preliminary results from the LHC's ATLAS and CMS experiments, as of July 2011, exclude a Standard Model Higgs boson in the **mass** range 155-190 GeV/c and 149-206 GeV/c, respectively, at 95% CL. As of December 2011, the search had narrowed to roughly the 115–130 GeV region with a specific focus around...

2. ...this circuit can be used as shown in figure 6 to obtain a very efficient digital-to-analog converter. An implementation of the R-2R network in current is as shown in figure 4. The virtual **ground** at the inverting input of the operational amplifier ensures that the property of the R-2R network is fulfilled.  The fact that the regime is the same as that of the original ladder network guarantees that... 
","1. ...10, when the LHC began operating at 3.5 TeV. Preliminary results from the ATLAS and CMS experiments at the LHC, as of July 2011, exclude a Standard Model Higgs boson in the **mass** range 155-190 GeV/c and 149-206 GeV/c, respectively, at 95% CL. As of December 2011 the search had narrowed roughly to the 115–130 GeV region with specific focus around...

2. ...This circuit can be used as shown in Figure 6 to obtain a very efficient digital-to-analog converter.  A current-based implementation of the R-2R ladder network is shown in Figure 4. The virtual **ground** at the inverting input of the operational amplifier ensures that the property of the R-2R network is met.  The fact that the regime is equal to that of the original ladder network is guaranteed by the fact that...
"
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...how intense each of these interactions is, are known: their value is greater the greater the mass of the corresponding particle. In the original version of the Standard Model, the **mass** of neutrinos was not included, nor, therefore, an interaction between them and the Higgs. Although this could explain the mass of neutrinos, in principle their origin may have a different nature. The Higgs boson...

2. ...that the equivalent resistance is equal to that of the original ladder network is guaranteed by the fact that whether the switch is in one position or the other, the bottom terminal of each resistor is at a potential of 0 (either real or virtual **ground**). Since the current supplied by the reference potential is i = Vref / R, the way in which these currents are distributed allows us to conclude that... The above equation being the i...


In the second context, ""masa"" likely refers to an electrical ground, not mass in the physics sense.  Therefore, ""ground"" is a more appropriate translation.
","1. ...how intense each of these interactions is, are known: their value is greater the greater the **mass** of the corresponding particle. In the original version of the Standard Model, the **mass** of neutrinos was not included, nor therefore an interaction between them and the Higgs. Although this could explain the mass of neutrinos, in principle their origin may have a different nature. The H boson...

2. ...that the regime is equal to that of the original ladder network is guaranteed by the fact that whether the switch is in one position or the other, the bottom terminal of each resistor is at a potential of 0 (either real or virtual **ground**). Since the current supplied by the reference potential is i = Vref / R, the way in which these currents are distributed allows us to conclude that...  Since the equation above is the i...
","1. ...how intense each of those interactions is, are known: their value is greater the greater the **mass** of the corresponding particle. In the original version of the Standard Model, the **mass** of neutrinos was not included, nor, therefore, an interaction between them and the Higgs. Although this could explain the mass of neutrinos, in principle their origin may have a different nature. The Higgs boson...

2. ...that the regime is the same as the original ladder network is guaranteed by the fact that whether the switch is in one position or the other, the bottom terminal of each resistor is at a potential of 0 (either real or virtual **ground**). Since the current supplied by the reference potential is i = Vref / R, the way in which these currents are distributed allows us to conclude that.  Being the previous equation the i... 
","1. ...how intense each of these interactions is, are known: their value is greater the greater the **mass** of the corresponding particle. In the original version of the Standard Model, the **mass** of neutrinos was not included, nor therefore an interaction between them and the Higgs. Although this could explain the mass of neutrinos, in principle their origin may have a different nature. The Higgs boson...


2. ...that the regime is equal to that of the original ladder network is guaranteed by the fact that whether the switch is in one position or another, the bottom terminal of each resistor is at a potential of 0 (either real or virtual **ground**). Since the current supplied by the reference potential is i = Vref / R, the way these currents are distributed allows us to conclude that.  Being the above equation the i...
"
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...and a single atom) should not be confused with the average atomic **weight** (see above), which is an average of values for many atoms in a given sample of a chemical element. While atomic mass is an absolute mass, relative isotopic mass is a dimensionless number without units. This loss of units results from the use of a scaling ratio with respect to a carbon standard...

2. ...it is common to find integrated regulators in power supplies, they are usually components very similar to power transistors, they usually have three terminals, an input, a common or **ground**, and an output, they have a very high ripple reduction capacity and normally you only have to connect a couple of capacitors to them.  There are regulator circuits with a wide range of voltages...
","1. ...and a single atom) should not be confused with the average quantity atomic weight (see above), which is an average of values for many atoms in a given sample of a chemical element. While atomic **mass** is an absolute mass, the relative isotopic mass is a dimensionless number without units. This loss of units results from the use of a scaling ratio with respect to a carbon standard...

2. ...common to find integrated regulators in power supplies, they are usually components very similar to power transistors, they usually have three terminals, one input, a common or **ground**, and one output, they have a very high ripple reduction capacity and normally you only have to connect a couple of capacitors to them.  There are regulator circuits with a wide range of voltages...
","1. ...a single atom) should not be confused with the average quantity atomic weight (see above), which is an average of values for many atoms in a given sample of a chemical element. While atomic **mass** is an absolute mass, relative isotopic mass is a dimensionless number without units. This loss of units results from the use of a scaling ratio with respect to a carbon standard...

2. ...common to find integrated regulators in power supplies. They are usually components very similar to power transistors, they usually have three terminals, one input, a common or **ground**, and one output. They have a very high ripple reduction capacity and normally you only have to connect a couple of capacitors to them. There are regulator circuits with a wide range of voltages...
","1. ...(of a single atom) should not be confused with the averaged quantity atomic weight (see above), which is an average of values for many atoms in a given sample of a chemical element. While the atomic **mass** is an absolute mass, the relative isotopic mass is a dimensionless number without units. This loss of units results from the use of a scaling ratio with respect to a carbon standard...

2. ...common to find integrated regulators in power supplies, they are usually components very similar to power transistors, they usually have three terminals, one input, a common or **ground**, and one output, they have a very high ripple reduction capacity and normally you only have to connect a couple of capacitors to them. There are regulator circuits with a wide range of voltages...
"
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...or, they defined a unit of resistance as one quadrant of the Earth per second. The absolute system of units related magnetic and electrostatic quantities to the metric units of **mass**, time, and length. These units had the great advantage of simplifying the equations used in solving electromagnetic problems, and they eliminated conversion factors in the calculations...

2. ...non-integer frequencies using variable modulus counters, for example, if the counter modulus is switched between 2 and 3 for each output pulse, a frequency ratio of 5:2 is obtained. **Ground** Loop A ground loop is an unwanted current that circulates through a conductor connecting two points that, in theory, should be at the same potential...
","1. ...or, they defined a unit of resistance as one quadrant of the Earth per second. The absolute system of units related magnetic and electrostatic quantities to the metric units of **mass**, time, and length. These units had the great advantage of simplifying the equations used in solving electromagnetic problems, and they eliminated conversion factors in the calculations...

2. ...non-integer frequencies using variable modulus counters, for example, if the counter modulus is switched between 2 and 3 for each output pulse, a frequency ratio of 5:2 is obtained. **Ground** Loop A ground loop (in some contexts also called an earth loop) is an unwanted current that flows through a conductor connecting two points, which in theory should be at the same potential...
","1. ...defined a unit of resistance as one quadrant of the Earth per second. The absolute system of units related magnetic and electrostatic quantities to the metric units of **mass**, time, and length. These units had the great advantage of simplifying the equations used in solving electromagnetic problems, and eliminated conversion factors in the calculations...

2. ...non-integer frequencies using variable modulus counters. For example, if the counter's modulus is switched between 2 and 3 for each output pulse, a frequency ratio of 5:2 is obtained. **Ground** Loop A ground loop (in Spanish, ""bucle de masa"") is an unwanted current that circulates through a conductor connecting two points that should theoretically be at the same potential...
","1. ... defined a unit of resistance as one quadrant of the Earth per second. The absolute system of units related magnetic and electrostatic quantities to the metric units of **mass**, time, and length. These units had the great advantage of simplifying the equations used in solving electromagnetic problems and eliminating conversion factors in the calculations...
2. ...non-integer frequencies using variable modulus counters. For example, if the modulus of the counter is switched between 2 and 3 for each output pulse, a frequency ratio of 5:2 is obtained. **Ground** loop A ground loop (or earth loop) is an unwanted current that flows through a conductor connecting two points that should theoretically be at the same potential but are not.
"
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...in the presence of a conservative vector field whose field lines are open. It can be defined as the force per unit mass that a point particle will experience in the presence of a mass distribution. Its dimensions are, therefore, those of acceleration, although the dimension of force per unit mass - which is equivalent - is usually used and its intensity is expressed in N/kg (newtons/kilogram)...

2. ...in applications the mass of the equipment, i.e., the chassis, the circuit board holder, as well as the 0 volt value, should, in principle, be connected to ground.  Therefore, many times when a connection to **ground** is mentioned, it also means connection to earth ground. On a few other occasions, the ground (or common) and earth ground in a circuit do not necessarily have the same voltage. Even the waveform of the ground relative to earth ground can...


In the second example, ""masa"" refers to the common return path or circuit ground, which is often, but not always, connected to earth ground.  The translation reflects this distinction.
","1. ...in the presence of a conservative vector field whose field lines are open. It can be defined as the force per unit mass that a point particle will experience in the presence of a mass distribution. Its dimensions are, therefore, those of an acceleration, although the dimension of force per unit mass -which is equivalent- is usually used and its intensity is expressed in N/kg (newtons/kilogram...


2. ...in applications the equipment chassis, the circuit board support, and the 0 volt reference should, in principle, be connected to earth ground. Therefore, many times when a connection to **ground** is mentioned, it also means a connection to earth. In a few other cases, the ground and earth in a circuit do not necessarily have the same voltage. Even the waveform of the ground with respect to earth may... 
","1. ...by a conservative vector field whose field lines are open. It can be defined as the force per unit mass that a point particle will experience in the presence of a mass distribution. Its dimensions are, therefore, those of an acceleration, although the dimension of force per unit mass -which is equivalent- is usually used and its intensity is expressed in N/kg (newtons per kilogram)...

2. ...applications the equipment chassis, or the support of the circuits as well as the 0 volt value should, in principle, be connected to ground.  Therefore, often when one says connection to **ground**, it also means connection to earth. On a few other occasions, the **ground** and earth in a circuit do not necessarily have to have the same voltage. Even the waveform of the **ground** with respect to earth can...
","1. ...by a conservative vector field whose field lines are open. It can be defined as the force per unit **mass** that a point particle will experience in the presence of a mass distribution. Its dimensions are, therefore, those of an acceleration, although it is usual to use the dimension of force per unit **mass** -which is equivalent- and express its intensity in N/kg (newtons/kilogram...

2. ...in many applications the mass of the equipment, that is, the chassis, the support of the circuits as well as the 0 volt value must, in principle, be connected to **ground**. So often when we say connection to **ground** it also means connection to **earth**. On other few occasions the **ground** and the **earth** in a circuit do not have to have the same voltage. Even the waveform of the **ground** with respect to **earth** can... 
"
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...that the theory adequately describes the interaction between charged fermions. In a theory describing fermionic fields interacting via a bosonic gauge field associated with **massless** particles (photons) whose gauge group is commutative, the starting Lagrangian can be taken as: Where the fermionic field formula_10 and its Dirac adjoint formula_11 are the fields that represent part...

2. ...In this scheme, the transformer neutral and the metallic masses of the receivers are connected directly, and without any protection element, to separate ground rods. In the event of a ground **fault**, a current flows through the ground to the transformer neutral point, causing a current imbalance between the phase and neutral conductors, which, upon being detected by the interrupt...
","1. ...that the theory adequately describes the interaction between charged fermions. In a theory that describes fermionic fields interacting through a bosonic gauge field associated with **massless** particles (photons) whose gauge group is commutative, the starting Lagrangian can be taken as: Where the fermionic field formula_10 and its Dirac adjoint formula_11 are the fields that represent part...

2. ...In this scheme, the transformer neutral and the metallic **ground** of the receivers are connected directly, and without any protective element, to separate ground rods. In the event of a ground fault, a current flows through the earth to the transformer neutral point, causing a current imbalance between the phase and neutral conductors, which, upon being detected by the interrupt...
","1. ...that the theory adequately describes the interaction between charged fermions. In a theory describing fermionic fields interacting through a bosonic gauge field associated with **massless** particles (photons) whose gauge group is commutative, the starting Lagrangian can be taken as: Where the fermionic field formula_10 and its Dirac adjoint formula_11 are the fields representing part...

2. ...In this scheme, the transformer neutral and the metallic **earth** of the receivers are connected directly, and without any protection element, to separate ground connections. In the event of a **ground** fault, a current circulates through the ground to the neutral point of the transformer, causing a current difference between the phase and neutral conductors, which, when detected by the interruptor...
","1. ...that the theory adequately describes the interaction between charged fermions. In a theory describing fermionic fields interacting through a bosonic gauge field associated with **massless** particles (photons) whose gauge group is commutative, the starting Lagrangian can be taken as: Where the fermionic field formula_10 and its Dirac adjoint formula_11 are the fields representing...

2. ...In this scheme, the transformer neutral and the metallic **earth** of the receivers are connected directly, and without any protection element, to separate ground rods. In the event of an earth fault, a current circulates through the ground to the transformer neutral point, causing a current difference between the phase and neutral conductors, which, when detected by the circuit breaker... 
"
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...give rise to macroscopic effects of magnetism, and to other phenomena such as nuclear magnetic resonance. The spin magnetic moment is an intrinsic or fundamental property of particles, like **mass** or electric charge. This moment is related to the fact that elementary particles have intrinsic angular momentum or spin, for charged particles this inevitably leads to...

2. ...control grid and the anode, thus transforming a triode into a tetrode. The screen grid is normally connected to the high voltage through a resistor decoupled by a capacitor connected to **ground**. The screen grid acts as a shield between the control grid and the anode, reducing the capacitance between these two elements, which allows operation at higher frequencies. There are...
","1. ...to macroscopic effects of magnetism, and other phenomena like nuclear magnetic resonance. Spin magnetic moment is an intrinsic or fundamental property of particles, like **mass** or electric charge. This moment is related to the fact that elementary particles have intrinsic angular momentum or spin; for charged particles that inevitably leads to...

2. ...the control grid and the anode, thus transforming a triode into a tetrode. The screen grid is normally connected to the high voltage through a resistor decoupled by a capacitor connected to **ground**. The screen grid acts as a shield between the control grid and the anode, thus reducing the capacitance between these two elements, which allows operation at higher frequencies. There are...
","1. ...to macroscopic effects of magnetism, and other phenomena such as nuclear magnetic resonance. Spin magnetic moment is an intrinsic or fundamental property of particles, like **mass** or electric charge. This moment is related to the fact that elementary particles have intrinsic angular momentum or spin, for charged particles this inevitably leads to...

2. ...control grid and the anode, thus transforming a triode into a tetrode. The screen grid is normally connected to the high voltage through a resistor decoupled by a capacitor connected to **ground**. The screen grid acts as a shield between the control grid and the anode, reducing the capacitance between these two elements, which allows operation at higher frequencies. There...
","1. ...give rise to macroscopic effects of magnetism, and other phenomena such as nuclear magnetic resonance. Spin magnetic moment is an intrinsic or fundamental property of particles, like **mass** or electric charge. This moment is related to the fact that elementary particles have intrinsic angular momentum or spin, for charged particles this inevitably leads to...

2. ...control grid and the anode and thus transforms a triode into a tetrode. The screen grid is normally connected to the high voltage through a resistor decoupled by a capacitor connected to **ground**. The screen grid acts as a shield between the control grid and the anode, thus reducing the capacitance between these two elements, which allows operation at higher frequencies. There are...
"
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...of electrical charge in one mole of electrons. The Faraday constant was named after the British scientist Michael Faraday. It is used in electrochemical systems to calculate the **mass** of the elements that will be formed at an electrode. It is represented by the symbol ""F"" and is formally defined as the molar elementary charge. It can be calculated as: formula_2 Where: From the r...

2. ...low, generally in a range of 5-15 W, meaning they cause a monthly energy consumption of 3-11 kWh. The current flows through a bare wire, uninsulated but isolated from ground (electrical **ground** of the system) via electrically insulated posts.  The slightest touch of an animal with the wire allows the electrical current to discharge to ground through the animal's body...
","1. ...electric charge in one mole of electrons. The Faraday constant was named after the British scientist Michael Faraday. It is used in electrochemical systems to calculate the **mass** of the elements that will be formed at an electrode. It is represented by the symbol ""F"" and is formally defined as the molar elementary charge. It can be calculated as: formula_2 Where: From r...

2. ...power, generally in the range of 5-15 W, meaning they cause a monthly energy consumption of 3-11 kWh. The current flows through a bare wire, uninsulated but isolated from the **ground** (electrical **ground** of the system) via electrically insulated posts. The slightest contact of an animal with the wire allows the electric current to discharge to **earth/ground** through the animal's body...
","1. ...electric charge in one mole of electrons. The Faraday constant was named after the British scientist Michael Faraday. It is used in electrochemical systems to calculate the **mass** of the elements that will be formed at an electrode. It is represented by the symbol ""F"" and is formally defined as the molar elementary charge. It can be calculated as: formula_2 Where: From the r...

2. ...low, generally in a range of 5-15 W, meaning that they cause a monthly energy consumption of 3-11 kWh. The current flows through a bare wire, insulated from the **ground** (electrical ground of the system) by insulated posts.  The slightest contact of an animal with the wire allows the electric current to discharge to the ground through the animal's body...
","1. ...electrical charge in one mole of electrons. The Faraday constant was named after the British scientist Michael Faraday. It is used in electrochemical systems to calculate the **mass** of the elements that will be formed at an electrode. It is represented by the symbol ""F"" and is formally defined as the molar elementary charge. It can be calculated as: formula_2 Where: From the r...

2. ...low, generally in a range of 5-15 W, meaning that they cause a monthly energy consumption of 3-11 kWh. The current flows through a bare wire cable without insulating sheath, but insulated from the **ground** (electrical ground of the system) through electrically insulated posts. The slightest contact of an animal with the wire allows the electric current to discharge to the ground through the animal's body...
"
núcleo,"('nucleus', 'core')","1. ...it behaves like a point particle, since it is absorbed or emitted as a whole by arbitrarily small systems, systems much smaller than its wavelength, such as an atomic **nucleus** (≈10 m in diameter) or even an electron. However, the photon is not a point particle whose trajectory is probabilistically determined by the electromagnetic field, according to the concep...

2. ...electrical devices. The difference between the two currents in the supply wires produces a resultant magnetic field, which is not null and therefore will produce an attraction on the **core** ""N"", displacing it from its equilibrium position, causing the opening of the contacts ""C"" and ""C"" and interrupting the current flow to the load, until it is manually or automatically reset...
","1. ...n behaves like a point particle, since it is absorbed or emitted as a whole by arbitrarily small systems, systems much smaller than its wavelength, such as an atomic **nucleus** (≈10 m in diameter) or even an electron. However, the photon is not a point particle whose trajectory is probabilistically determined by the electromagnetic field, according to the concep...

2. ...electrical devices. The difference between the two currents in the supply wires produces a resulting magnetic field, which is not zero and therefore will produce an attraction on the **core** ""N"", displacing it from its equilibrium position, causing the opening of the contacts ""C"" and ""C"" and interrupting the flow of current to the load, until it is manually or automatically reset...
","1. ...n behaves like a point particle, since it is absorbed or emitted as a whole by arbitrarily small systems, systems much smaller than its wavelength, such as an atomic **nucleus** (≈10 m in diameter) or even an electron. However, the photon is not a point particle whose trajectory is probabilistically determined by the electromagnetic field, according to the concept...

2. ...electrical devices. The difference between the two currents in the supply wires produces a resulting magnetic field, which is not zero and therefore will produce an attraction on the **core** ""N"", displacing it from its equilibrium position, causing the opening of the contacts ""C"" and ""C"" and interrupting the passage of current to the load, until it is manually or automatically reset...
","1. ...n behaves like a point particle, since it is absorbed or emitted as a whole by arbitrarily small systems, systems much smaller than its wavelength, such as an **atomic nucleus** (≈10 m in diameter) or even an electron. However, the photon is not a point particle whose trajectory is probabilistically determined by the electromagnetic field, according to the concept...

2. ...electrical devices. The difference between the two currents in the supply wires produces a resulting magnetic field, which is not zero and therefore will produce an attraction on the **core** ""N"", displacing it from its equilibrium position, causing the opening of the contacts ""C"" and ""C"" and interrupting the passage of current to the load, as long as it is not manually or automatically reset...
"
núcleo,"('nucleus', 'core')","1. ...the plum pudding model. In 1906 he was awarded the [presumably Nobel Prize] for his ""work on the conduction of electricity through gases.""  The inability of this model to explain that the atom is formed by a compact **nucleus** and an outer part called the ""shell"" meant that other scientists like Ernest Rutherford or Niels Bohr continued their research and established other theories in which atoms...


2. ...French instrument maker Hippolyte Pixii, used a permanent magnet that rotated by means of a crank. This magnet was positioned so that its north and south poles passed by an iron **core** with a coiled electric wire (like a core and a coil) as it rotated. Pixii discovered that the rotating magnet produced a pulse of current in the wire each time one of the poles passed by...
","1. ...the plum pudding model. In 1906 he was awarded the [prize/award - context needed] for his ""work on the conduction of electricity through gases"". The inability of this model to explain that the atom is formed by a compact **nucleus** and an outer part called the ""shell"" meant that other scientists like Ernest Rutherford or Niels Bohr continued their research and established other theories in which atoms...

2. ...French instrument maker Hippolyte Pixii, used a permanent magnet that rotated by means of a crank. This magnet was positioned so that its north and south poles passed, as it rotated, next to an iron **core** with an electric wire coiled around it (like a core and a coil). Pixii discovered that the rotating magnet produced a pulse of current in the wire each time one of the poles passed by the...
","1. ...the plum pudding model. In 1906 he was awarded the Nobel Prize for his ""work on the conduction of electricity through gases"". The inability to explain that the atom is made up of a compact **nucleus** and an outer part called the ""shell"" meant that other scientists like Ernest Rutherford or Niels Bohr continued their research and established other theories in which atoms...

2. ...French instrument maker Hippolyte Pixii, used a permanent magnet that rotated by means of a crank. This magnet was positioned so that its north and south poles passed by a **core** of iron with an electric wire coiled around it (like a core and a coil) as it rotated. Pixii discovered that the rotating magnet produced a pulse of current in the wire each time one of the poles passed the...
","1. ...the plum pudding model. In 1906 he was awarded the Nobel Prize for his ""work on the conduction of electricity through gases"". The impossibility of explaining that the atom is formed by a compact **nucleus** and an outer part called the ""shell"" meant that other scientists like Ernest Rutherford or Niels Bohr continued with their research and established other theories in which atoms...

2. ...French instrument maker Hippolyte Pixii, used a permanent magnet which rotated by means of a crank. This magnet was positioned so that its north and south poles passed, as it rotated, next to an iron **core** with a wire coiled around it (like a core and a coil). Pixii discovered that the rotating magnet produced a pulse of current in the wire each time one of the poles passed by the... 
"
