Term,Context,Occurrences
proceso,"definen como dispersiones heterogéneas sólido-líquido constituidas por dos fases: Son sistemas que, con el tiempo, decantan las partículas sólidas dispersas en el medio dispersante. Para evitar este **proceso**, las suspensiones químicas meta estables suelen tener una viscosidad alta para evitar que estas partículas sedimenten. Las suspensiones no son estables. La estabilidad física de las suspensiones podr",1149
proceso,puede acelerarse mediante centrifugación. Un método para determinar las propiedades de la sustancia o el tamaño de las partículas y su distribución es la espectroscopia de atenuación ultrasónica. El **proceso** de desestabilización cinética puede ser bastante largo (hasta varios meses o incluso años para algunos productos) y a menudo es necesario para el formulador usar métodos más rápidos para alcanzar el,1149
proceso,"cluyen la vibración, la centrifugación y la agitación. Consiste en someter el producto a diferentes fuerzas que empujan las partículas/gotas unas contra otras, por lo tanto, ayuda a que se acelere el **proceso** de sedimentación de estas partículas suspendidas. Sin embargo, algunas emulsiones nunca tienden a unirse con una gravedad normal, mientras que lo hacen bajo esta gravedad artificial. Por otra parte,",1149
proceso,"están recubiertos de una capa de proteína/emulsionante. La fase de suero consiste en los azúcares y polisacáridos de alto peso molecular en una solución concentrada por congelación. Varias etapas del **proceso** de fabricación, como la pasteurización, la homogeneización, el envejecimiento, la congelación y el endurecimiento, contribuyen al desarrollo de esta estructura. Las proteínas y los emulsionantes comp",1149
proceso,"ización de la membrana de glóbulos grasos hasta alcanzar el estado de menor energía libre. A continuación, esta emulsión se somete tanto al batido como a la formación de cristales de hielo durante el **proceso** de congelación dinámica, lo que contribuye al desarrollo de los cuatro componentes estructurales principales del producto congelado: una espuma discontinua, una red de grasa parcialmente coalescida q",1149
proceso,"vidir el agua en hidrógeno y oxígeno consume mucha más energía de la que se puede aprovechar, según lo estipulado en la primera y la segunda ley de la termodinámica. La electrólisis es en realidad el **proceso** inverso y recíproco a la combustión de hidrógeno y oxígeno. Mientras dicha combustión libera energía al combinar hidrógeno y oxígeno para formar agua, la electrólisis se encarga de proporcionar esa m",1149
proceso,"sería equivalente a la que se consumió mediante la electrólisis. Ninguno de los procesos involucrados es ideal y cada uno de ellos tiene una eficiencia energética muy inferior al 100%. El interés del **proceso** de quema de hidrógeno para generar movimiento es la forma de almacenaje de dicha energía, bastante eficiente en términos de pérdidas, más que en el balance de su consumo energético (o pérdida energét",1149
proceso,"r ronda el 80%, lo que significa que el 20% de la energía mecánica provista por el motor también se dispersa. Finalmente, una buena y eficiente electrólisis rinde típicamente un 50% y se pierde en el **proceso** la mitad de la energía invertida. Por lo tanto, se requiere más energía para hacer funcionar las células de electrólisis que la que se puede extraer de la combustión de la mezcla resultante de hidróg",1149
proceso,"es un combustible que se quema de una manera limpia, manufacturado a partir de no solo grasas animales sino también vegetales, lo que lo hace un combustible que se puede regenerar, y se obtiene en un **proceso** conocido como transesterificación. Las motivaciones de esta comunidad son más diversas y van desde la económica a la puramente ecológica. El biodiésel trae ventajas inmediatas reduce emisiones por tu",1149
proceso,"finales del . Esto ha llevado a algunas personas a proponer una posible supervivencia del ciervo de Schomburgk en Laos, cosa que por el momento no ha podido probarse. Floculación La floculación es un **proceso** químico mediante el cual, con la adición de sustancias denominadas floculantes, se aglutinan las sustancias coloidales presentes en el agua, facilitando de esta forma su decantación y posterior filtr",1149
proceso,"cual, con la adición de sustancias denominadas floculantes, se aglutinan las sustancias coloidales presentes en el agua, facilitando de esta forma su decantación y posterior filtrado. Es un paso del **proceso** de potabilización de aguas de origen superficial y del tratamiento de aguas servidas domésticas, industriales y de la minería. Los compuestos presentes en el agua pueden ser: El proceso de floculació",1149
proceso,"s un paso del proceso de potabilización de aguas de origen superficial y del tratamiento de aguas servidas domésticas, industriales y de la minería. Los compuestos presentes en el agua pueden ser: El **proceso** de floculación es precedido por la coagulación, por eso se suele hablar de los procesos de coagulación-floculación. Estos facilitan la retirada de las sustancias en suspensión y de las partículas col",1149
proceso,"ambiental de las plantas en Fray Bentos. Según el diario argentino La Nación en un artículo titulado ""Aval a las papeleras en el Banco Mundial"": El informe incluye seis anexos dedicados a analizar el **proceso** de producción y la tecnología, las plantaciones, la calidad del aire, la calidad del agua, el impacto socioeconómico, el transporte, el compromiso público, los términos de referencia y el glosario. .",1149
proceso,"ina y Uruguay para tratar de destrabar el conflicto a nivel del bloqueo de la ruta que une a ambos países. Luego de la reunión los presidentes brindaron una conferencia de prensa en la anunciaron ""un **proceso** de reencauzamiento definitivo entre ambos países"", esquivaron tratar el tema del corte que mantienen los asambleístas como símbolo de su lucha contra la ex Botnia (hoy UPM). Dicha reunión fue conside",1149
proceso,"unal Ad Hoc, formado especialmente para resolver el caso, que se integró con el juez español Luis Martí Mingarro, el argentino Carlos Barreira y el uruguayo José María Gamio. Este tribunal comenzó el **proceso** correspondiente el 25 de junio de 2006. El 6 de septiembre de 2006 el Tribunal Ad Hoc dictó el laudo por unanimidad haciendo lugar parcialmente al reclamo de Uruguay. El texto completo puede ser cons",1149
proceso,"entre los presidente de Argentina y Uruguay para tratar de destrabar el conflicto entre ambos países. Luego de la reunión los presidentes brindaron una conferencia de prensa en la que anunciaron ""un **proceso** de reencauzamiento definitivo entre ambos países"". El 17 de mayo de 2010 las delegaciones de Argentina y Uruguay ante la Comisión Administradora del Río Uruguay (CARU) comenzaron a negociar la forma",1149
proceso,"de teléfonos móviles también puede tener un gran impacto en el medio ambiente. La extracción de los materiales necesarios para fabricar los dispositivos puede ser dañina para el medio ambiente, y el **proceso** de fabricación en sí mismo puede utilizar grandes cantidades de energía y generar una gran cantidad de emisiones de gases de efecto invernadero. Pero el impacto de los celulares en el medio ambiente",1149
proceso,"e la tolva quitan la materia de partículas recogida mientras que están en línea, permitiendo que ESPs permanezca en funcionamiento por años a la vez. La precipitación electrostática es típicamente un **proceso** seco, pero el rocío de agua ayuda al flujo entrante a recoger partículas excepcionalmente finas, y ayuda a reducir la resistencia eléctrica del material seco entrante para hacer el proceso más efecti",1149
proceso,"camente un proceso seco, pero el rocío de agua ayuda al flujo entrante a recoger partículas excepcionalmente finas, y ayuda a reducir la resistencia eléctrica del material seco entrante para hacer el **proceso** más efectivo. Un precipitador electrostático húmedo combina el método operacional de un depurador mojado con el de un precipitador electrostático para hacer autolimpieza, autolavado aún con un dispos",1149
proceso,". Es un fenómeno de convección. Se crea una región de más baja presión, que hace que el aire fluya hacia esa región, causando viento.  Es común que el aire ascendente se vaya enfriando por la altura (**proceso** adiabático) por debajo de su punto de rocío y forme nubes de tipo cúmulo, lo que producirá lluvia o al menos nubes de tormenta. Estos vientos anabáticos se usan exitosamente por pilotos de planeadore",1149
proceso,"más alto de una montaña o glaciar. Como la densidad del aire se incrementa con el descenso de la temperatura, el aire fluye hacia abajo, produciéndose un calentamiento por compresión en el descenso (**proceso** adiabático), aunque sigue permaneciendo relativamente frío. Los vientos catabáticos fríos se producen a primeras horas de la noche, cuando la radiación solar cesa y el suelo se enfría por emisión de",1149
proceso,"nes Financieras para el Desarrollo (ALIDE)."" La Alianza para el desarrollo sostenible, (ALIDES), es un acuerdo entre los presidentes de Centroamérica, firmado en 1994, con la finalidad de: inducir un **proceso** de cambio progresivo en la calidad de vida del ser humano, que implica, según el documento, el crecimiento económico con equidad social, la transformación de los métodos de producción y de los patron",1149
proceso,"ente en separar la contaminación presente en el agua en suspensión, flotación o arrastre. El desbaste, el desengrasado, desarenado y tamizado suelen denominarse como pretratamiento, por ser el primer **proceso** que se realiza sobre las aguas residuales, y ser necesario para no dañar los equipos de los tratamiento posteriores o entorpecer el desarrollo de la planta de tratamiento, evitar una reducción en la",1149
proceso,"to primario propiamente dicho, una decantación para la eliminación de las partículas menores de un determinado tamaño (sólidos en suspensión) que no hayan podido eliminarse en el pretratamiento. Este **proceso** es conocido como decantación primaria. El tiempo de retención es del orden de horas, en un desarenador es de 4-5 minutos y en las rejas del orden de segundos. En el decantador primario se elimina mat",1149
proceso,"un extremo y sale por el otro y en el decantador circular entra por el centro y sale por la periferia. Este último cuenta con rasquetas que mueven los sólidos hacia el centro por donde se retiran. El **proceso** habitual de depuración, si es necesario, prosigue normalmente atacando a la fracción orgánica del agua. Para ello se recurre normalmente a bacterias que dentro de grandes depósitos, agitados, con oxi",1149
proceso,"rmalmente a bacterias que dentro de grandes depósitos, agitados, con oxigenación del agua, se encargan de eliminar la materia orgánica, con la separación en un decantador posterior. mediante un nuevo **proceso** de decantación. Ocurren dos procesos bioquímicos básicos: crecimiento de los microorganismos utilizando como sustrato al contaminante que también se utiliza para producir energía necesaria para funci",1149
proceso,"pegajosa que segregan las bacterias. La presencia de bacterias filamentosas permiten que estos flocs se unan a otros para formar flocs más grandes que luego sedimenten en el decantador secundario. El **proceso** más común es el de fangos activados, el cual es aeróbico y de cultivo en suspensión. Es aerobio porque el tanque está aireado y permite el crecimiento de los microorganismos a través de la eliminació",1149
proceso,La biomasa que se genera se sedimenta en el decantador secundario y se recircula al reactor aeróbico porque se necesita una carga de microorganismos para funcionar eficientemente. Una variante es el **proceso** de oxidación total donde los tiempos de retención aumentan a 20-30 días y se obtiene un fango digerido y estabilizado por lo que no necesita digestión. Otra variante es la doble etapa donde se coloca,1149
proceso,"s y se obtiene un fango digerido y estabilizado por lo que no necesita digestión. Otra variante es la doble etapa donde se colocan fangos activados en serie con lo que se protege la segunda etapa del **proceso** de choques tóxicos. Colocar biomembranas en lugar del sedimentador secundario, es un sistema más compacto, que se pueden colocar en el reactor y se ahorra espacio. Resuelven los problemas de bioflocu",1149
proceso,ento especial y atractivo debido a sus bajos costos y altas tasas de remociones de contaminantes. Las depuradoras generan malos olores provenientes de las fases anaerobias que aparecen a lo largo del **proceso** de depuración. Como soluciones preventivas se utiliza la adición de oxígeno en forma de nitrato cálcico para inhibir la aparición del HS. La determinación de sustancias solubles en frío en éter etíli,1149
proceso,"iaria en el periodo de diseño. Además, una planta de tratamiento debe operar continuamente, aun con alguno de sus componentes en mantenimiento; por eso es necesario como mínimo dos unidades para cada **proceso** de la planta. También puede utilizarse una combinación de tecnologías, y en cada una de las tecnologías nombradas es posible contar con otros procesos que pueden ser necesarios específicamente para r",1149
proceso,"o al lugar como a la empresa dedicados a desmantelar vehículos desechados por sus propietarios, debido a su deterioro, porque están en estado de difícil o imposible reparación o porque atravesaron un **proceso** de embargo o extinción de dominio de bienes confiscados a actividades ilícitas. Su actividad consiste en la reutilización de algunos componentes de los vehículos, el reciclaje de otros y la gestión d",1149
proceso,"y roturaciones, y a pesar de los intentos para su protección desde el y, especialmente, durante el por ser la madera un sector estratégico para la Armada, la puntilla a los bosques españoles vino del **proceso** desamortizador de la primera mitad del . A fin de dar liquidez a las arcas del Estado se pusieron en venta cerca de 7 millones de hectáreas de montes públicos incautados previamente a los municipios,",1149
proceso,"al manera que un pinar de pino canario puede estar casi completamente regenerado a los dos o tres años de un incendio. Por tanto, parece que los incendios reiterados desde hace siglos han alterado el **proceso** natural de sucesión y regresión ecológica que ocurre en algunos sistemas forestales mediterráneos, en los que ciertamente hay una “tendencia” hacia la dominancia de determinadas especies frondosas, p",1149
proceso,"a de estas, el 80%, se forman por la fermentación en el pre - estómago (rumen) de los rumiantes y por el almacenamiento de abonos orgánicos (estiércoles líquido y sólido).El metano resulta durante el **proceso** de digestión en los pre-estómagos de los rumiantes por la acción de microbios (protozoos), que apoyan la digestión de carbohidratos y celulosa. En este proceso se producen ácidos grasos volátiles y g",1149
proceso,"y sólido).El metano resulta durante el proceso de digestión en los pre-estómagos de los rumiantes por la acción de microbios (protozoos), que apoyan la digestión de carbohidratos y celulosa. En este **proceso** se producen ácidos grasos volátiles y gases. Estos gases son expulsados cada uno o dos minutos por la nariz y la boca durante el eructo. De esta manera un bovino produce aproximadamente 280 l de meta",1149
proceso,"ón de estiércol, a mantener la fertilidad del suelo y sus características físicas. La germinación de ciertas plantas, por otra parte, se mejora o se posibilita gracias a que las semillas pasan por el **proceso** digestivo del animal. Las vacas se utilizan en algunos macizos montañosos como el de Maures, en Francia, para reducir los riesgos de incendios consumiendo las gramíneas en las cuales puede desarrolla",1149
proceso,"oductos agrícolas y entre un 3.5 y 4.5 % proveniente de los desechos. La agricultura conlleva un gran consumo de agua (aproximadamente 2/3 del total) y tierra, lo cual desplaza a otras especies en el **proceso**. Los fertilizantes, plaguicidas y el estiércol empleados en la agricultura son una de las principales causas de contaminación del agua dulce. La sobrecarga de fertilizantes procedentes de los cultivo",1149
proceso,"a africana, que son fuentes valiosas de los nutrientes que requieren los cultivos. Cualquier residuo vegetal, como bagazo, cáscara del cacao, etc., que no se utilice en la producción de vapor para el **proceso**, debe ser empleado, tanto como sea posible, como alimento de ganado, materia prima para producir cartón o lámina de fibra, o debe ser procesado para obtener gas combustible y fertilizantes, etc., en",1149
proceso,"ercado, pueden ser críticos para la implementación de dicha diversificación. Impacto ambiental de la industria del cemento La industria del cemento incluye las instalaciones con hornos que emplean el **proceso** húmedo o seco para producir cemento de piedra caliza, y las que emplean agregado liviano para producirlo a partir de esquisto o pizarra. Se utilizan hornos giratorios que elevan los materiales a temp",1149
proceso,"isto, marga y óxidos de tiza. Se agrega sílice, aluminio y hierro en forma de arena, arcilla, bauxita, esquisto, mineral de hierro y escoria de alto horno. Se introduce yeso durante la fase final del **proceso**. La tecnología de hornos de cemento se emplea en todo el mundo. Usualmente, las plantas de cemento se ubican cerca de las canteras de piedra caliza a fin de reducir los costos de transporte de materi",1149
proceso,"e reducir los costos de transporte de materia prima. Sea que están expuestos o no, los impactos ambientales de la operación de la cantera se deben considerar durante la evaluación de los impactos del **proceso** de fabricación del cemento. La industria del cemento contribuye al CO en la reacción química, cuando el carbonato cálcio se transforma en dióxido de carbono y cal, y también al quemar combustibles fó",1149
proceso,"ance de 900 kg de CO por cada 1000 kg de cemento producido. Las plantas de cemento pueden tener impactos ambientales positivos en lo que se relaciona con el manejo de los desechos, la tecnología y el **proceso** son muy apropiados para la reutilización o destrucción de una variedad de materiales residuales, incluyendo algunos desperdicios peligrosos. Asimismo, el polvo del horno que no se puede reciclar en l",1149
proceso,"efluentes ácidos de las minas, estabilizar los desechos peligrosos o como relleno para el asfalto. Los impactos ambientales negativos de las operaciones de cemento ocurren en las siguientes áreas del **proceso**: manejo y almacenamiento de los materiales (partículas), molienda (partículas), y emisiones durante el enfriamiento del horno y la escoria (partículas o ""polvo del horno"", gases de combustión que con",1149
proceso,"nantes hídricos se encuentran en los derrames del material de alimentación del horno alto (pH, sólidos suspendidos, sólidos disueltos, principalmente potasio y sulfato), y el agua de enfriamiento del **proceso** (calor residual). El escurrimiento y el líquido lixiviado de las áreas de almacenamiento de los materiales y de eliminación de los desechos puede ser una fuente de contaminantes para las aguas superf",1149
proceso,"ento. Deben ser cubiertas las pilas de acopio tanto como sea posible. Los camiones que transportan materiales a la planta y fuera de ésta deben tener carpas y límites de velocidad. En las plantas del **proceso** ""seco"", se alimentan al horno las materias primas secas. El único efluente es el agua de enfriamiento, y ésta puede ser eliminada con torres de enfriamiento o piscinas. En el proceso ""Húmedo"", se ali",1149
proceso,"las plantas del proceso ""seco"", se alimentan al horno las materias primas secas. El único efluente es el agua de enfriamiento, y ésta puede ser eliminada con torres de enfriamiento o piscinas. En el **proceso** ""Húmedo"", se alimentan las materias primas al horno en forma de una lechada. En algunos casos, las plantas pueden lixiviar el polvo del horno que se ha recolectado, a fin de eliminar el álcali solubl",1149
proceso,"as plantas pueden lixiviar el polvo del horno que se ha recolectado, a fin de eliminar el álcali soluble antes de volver a alimentarlo al horno. En estas plantas, el rebosamiento del clarificador del **proceso** de lixiviación constituye la fuente más severa de contaminación hídrica; requiere neutralización (posiblemente mediante carbonicen) antes de descargarlo. Los desechos de aceite, solventes, residuos d",1149
proceso,"sgos para la salud de los seres humanos, generación de polvo, entre otras. Tras el cierre, puede ocurrir drenaje ácido de la mina, los contaminantes contenidos en los relaves y el mineral gastado del **proceso** de beneficio puede ser liberado al agua superficial y subterránea. Las partículas de polvo de los relaves y las áreas de mineral gastado pueden causar contaminación del aire incluso después del térmi",1149
proceso,"ón de iones metálicos. El drenaje ácido es una de las problemáticas ambientales más relevantes que enfrenta la industria minera. Si bien se produce de forma natural en algunos entornos como parte del **proceso** de meteorización de las rocas, se ve agravado por las perturbaciones de la tierra a gran escala, como aquellas características de la minería, por lo general dentro de rocas que contienen una gran can",1149
proceso,"avado por las perturbaciones de la tierra a gran escala, como aquellas características de la minería, por lo general dentro de rocas que contienen una gran cantidad de minerales sulfurados. Cuando el **proceso** de extracción expone los sulfuros al agua y al aire, juntos reaccionan para formar ácido sulfúrico. Este puede disolver otros metales y metaloides nocivos (como el arsénico) de la roca circundante. E",1149
proceso,"perficie. La falla repentina de la tierra crea una gran depresión en la superficie sin previo aviso, lo que puede ser seriamente peligroso para efectos del paisaje, la vida y la propiedad. Durante el **proceso** de extracción superficial se provoca una degradación de la tierra, su hundimiento y eventuales incendios de minas y alteración del nivel freático, lo que conduce a un desorden topográfico, un severo",1149
proceso,", como el control de las minas de diamantes en África, que se ha convertido en un objetivo de grupos rebeldes que buscan ingresos para financiar guerras civiles. La reclamación o rehabilitación es el **proceso** de restaurar la tierra que ha sido minada a un estado natural o económicamente utilizable, creando paisajes útiles que cumplen una variedad de objetivos que van desde la restauración de ecosistemas p",1149
proceso,"ue son las más contaminadas —porque aunque la lluvia esté muy limpia, produce un lavado del asfalto—, se viertan directamente a sistemas naturales acuáticos como por ejemplo, ríos, cuando realizan un **proceso** de depuración de aguas residuales, para que una vez descontaminada, el agua pueda ser vertida a corrientes o masas de agua para su aprovechamiento posterior. Estos dispositivos destinados a laminar l",1149
proceso,"e han navegado largas distancias oceánicas con ""pedalós"" especialmente diseñados. Pretratamiento En una estación depuradora de aguas residuales, el pretratamiento de las aguas residuales es el primer **proceso** realizado de acondicionamiento de las aguas. El pretratamiento busca acondicionar el agua residual para facilitar posteriormente los tratamientos propiamente dichos, y preservar así la instalación de",1149
proceso,"co), desarenadores (para eliminar la arena presente en las aguas residuales) y desengrasadores (para eliminar grasas y aceites).  Tras el pretratamiento, en una estación depuradora se suele seguir el **proceso** de tratamiento con el tratamiento primario en decantadores, en los que se hace decantar por gravedad las partículas en suspensión presentes en las aguas. Psicología del arte La psicología del arte es",1149
proceso,sujeto construye su conocimiento a través de ejercicios lúdicos que lo ayudan a cuestionar y cuestionarse sobre su accionar y el de otros. Es así como el receptor interactúa y experimenta para que el **proceso** creativo y artístico dé como resultado un aprendizaje completo. ¿Cómo plantear una metodología adecuada con el uso de las artes? Además de identificar la habilidad artística del público al que uno se,1149
proceso,"miento acerca de las herramientas que propician un modelo de movilidad sustentable. Sostiene que los criterios contenidos en el decálogo pueden ayudar a los urbanistas y tomadores de decisiones en el **proceso** constructivo de las metrópolis Masanobu Fukuoka Masanobu Fukuoka (2 de febrero de 1913 - 16 de agosto de 2008) fue un agricultor, biólogo y filósofo japonés.  Fue el autor de las obras ""La Revolución",1149
proceso,"nto del equilibrio de las interacciones naturales del ecosistema donde queremos cultivar, de modo que sus particularidades no se nos presenten como un inconveniente, sino a la larga como factores del **proceso**, incluso beneficiosos. Por ese motivo, su sistema supone una visión más amplia de la relación entre procesos agrícolas y los fenómenos naturales, con una visión mucho más global de los ciclos y facto",1149
proceso,"""Cadena alimenticia"": La entrada en la cadena alimenticia se da en el mar, cuando el plancton puede asimilar PCB desde los sedimentos marinos. Como ocurre con la mayoría de contaminantes, mediante el **proceso** de bioamplificación o biomagnificación se va incrementando la concentración de PCB a lo largo de la cadena alimenticia (plancton, marisco, pescado pequeño, mamíferos marinos), y usualmente el hombre,",1149
proceso,"a parte lipófila, procedimiento que puede llevarse a cabo mediante microextracción en fase sólida, extracción sólido-líquido, Soxhlet, disco de fase sólida o microondas. Posteriormente se requiere un **proceso** de clean-up para eliminar los interferentes. Dicho proceso puede llevarse a cabo mediante cromatografía de permeación en gel (GPC), Florisil o ácido sulfúrico concentrado. El proceso de análisis prop",1149
proceso,"ediante microextracción en fase sólida, extracción sólido-líquido, Soxhlet, disco de fase sólida o microondas. Posteriormente se requiere un proceso de clean-up para eliminar los interferentes. Dicho **proceso** puede llevarse a cabo mediante cromatografía de permeación en gel (GPC), Florisil o ácido sulfúrico concentrado. El proceso de análisis propiamente dicho se lleva a cabo mediante un cromatógrafo de g",1149
proceso,"e se requiere un proceso de clean-up para eliminar los interferentes. Dicho proceso puede llevarse a cabo mediante cromatografía de permeación en gel (GPC), Florisil o ácido sulfúrico concentrado. El **proceso** de análisis propiamente dicho se lleva a cabo mediante un cromatógrafo de gases con detector de captura electrónica (GC-ECD), con detector de masas (GC-MS) o HPLC. Si interesa determinar también los",1149
proceso,"ciones que varían de unos pocos mg/litro en el agua de lluvia a cerca de 35mg/L (miligramos por litro) en el agua de mar. A esto hay que añadir, en las aguas residuales, las impurezas procedentes del **proceso** productor de desechos, que son los propiamente llamados vertidos. Las aguas residuales pueden estar contaminadas por desechos urbanos o bien proceder de los variados procesos industriales, incluso de",1149
proceso,"ontaminación química y bacteriológica del agua que pueda ser nociva para los seres humanos, la flora y la fauna, de manera que se pueda devolver el agua al medio ambiente en condiciones adecuadas. El **proceso**, además, debe ser optimizado de manera que la planta no produzca olores ofensivos hacia la comunidad en la cual está inserta. Una planta de aguas servidas bien operada debe eliminar al menos un 90% d",1149
proceso,"s son: plomo y cadmio. La etapa primaria elimina el 60% de los sólidos suspendidos y un 35% de la DBO. La etapa secundaria, en cambio, elimina el 30% de los sólidos suspendidos y un 55% de la DBO. El **proceso** de tratamiento del agua residual se puede dividir en cuatro etapas: pretratamiento, primaria, secundaria y terciaria. Algunos autores llaman a las etapas preliminar y primaria unidas como etapa prima",1149
proceso,"forma que el caudal que circule por el sistema de tratamiento sea uniforme. Asimismo, en la entrada de la planta es necesario filtrar el agua que llega, separando de ella sólidos y grasas para que el **proceso** pueda efectuarse normalmente. Los dispositivos encargados de esta función consisten en «rejillas», «tamices», «trituradores» (a veces), desgrasadores y desarenadores. En esta etapa también se puede r",1149
proceso,"radores» (a veces), desgrasadores y desarenadores. En esta etapa también se puede realizar la preaireación, cuyas funciones son: Tiene como objetivo eliminar los sólidos en suspensión por medio de un **proceso** de sedimentación simple por gravedad o asistida por coagulantes y floculantes. Así, para completar este proceso se pueden agregar compuestos químicos (sales de hierro, aluminio y polielectrolitos flo",1149
proceso,"s funciones son: Tiene como objetivo eliminar los sólidos en suspensión por medio de un proceso de sedimentación simple por gravedad o asistida por coagulantes y floculantes. Así, para completar este **proceso** se pueden agregar compuestos químicos (sales de hierro, aluminio y polielectrolitos floculantes) con el objeto de precipitar el fósforo, los sólidos en suspensión muy finos o aquellos en estado de co",1149
proceso,"plantas existen varios sedimentadores primarios y su forma puede ser circular, cuadrada a rectangular. Tiene como objetivo eliminar la materia orgánica en disolución y en estado coloidal mediante un **proceso** de oxidación de naturaleza biológica seguido de sedimentación. Este proceso biológico es un «proceso natural controlado» en el cual participan los microorganismos presentes en el agua residual, y que",1149
proceso,"ar, cuadrada a rectangular. Tiene como objetivo eliminar la materia orgánica en disolución y en estado coloidal mediante un proceso de oxidación de naturaleza biológica seguido de sedimentación. Este **proceso** biológico es un «proceso natural controlado» en el cual participan los microorganismos presentes en el agua residual, y que se desarrollan en un reactor o cuba de aireación, más los que se desarrolla",1149
proceso,"r. Tiene como objetivo eliminar la materia orgánica en disolución y en estado coloidal mediante un proceso de oxidación de naturaleza biológica seguido de sedimentación. Este proceso biológico es un «**proceso** natural controlado» en el cual participan los microorganismos presentes en el agua residual, y que se desarrollan en un reactor o cuba de aireación, más los que se desarrollan, en menor medida en el",1149
proceso,"a materia orgánica es efectuada por bacterias aerobias, que realizan su actividad a temperatura ambiente. El producto final de esta digestión es anhídrido carbónico y agua. No se produce metano. Este **proceso** bien efectuado no produce olores. El compostaje es la mezcla del fango digerido aeróbicamente con madera o llantas trituradas, con el objetivo de disminuir su humedad para posteriormente ser dispuest",1149
proceso,"ngo no presente sustancias tóxicas para las plantas, animales y seres humanos. Lo habitual es que sí las contengan por lo que lo normal es que sean dispuestos en rellenos sanitarios o incinerados. El **proceso** natural de la limpieza del agua se consigue gracias a una bacteria que se alimenta de los desechos que contienen las aguas servidas. Gracias a esta bacteria aparecen los sistemas de tratamiento de ag",1149
proceso,"as servidas. Gracias a esta bacteria aparecen los sistemas de tratamiento de aguas por biodigestión, donde por medio de diversos métodos se pone en contacto esta bacteria con el agua para acelerar el **proceso** natural. Utilizando una película fija de bacteria en diversas piezas de ingenierías distintas (estudiadas para tener mejor contacto con el agua a la hora de limpiarla) el agua se pone en contacto con",1149
proceso,"s de ingenierías distintas (estudiadas para tener mejor contacto con el agua a la hora de limpiarla) el agua se pone en contacto con la bacteria para provocar una biodigestión mucho más rápida que el **proceso** natural. En presentación de rodillos, empaques, módulos o molinos la película fija tiene el mismo propósito, la diferencia entre las tecnologías radica en la forma en la que se acelera el propio proc",1149
proceso,"ceso natural. En presentación de rodillos, empaques, módulos o molinos la película fija tiene el mismo propósito, la diferencia entre las tecnologías radica en la forma en la que se acelera el propio **proceso** natural y desde luego en el espacio necesario para construir una planta de tratamiento de aguas con estas características. En comparación con otras tecnologías y métodos para la limpieza de las aguas",1149
proceso,"ias a su tamaño, fácil utilización, coste y espacio necesario para su construcción. Gestión de residuos Se denomina gestión integral de residuos (también, gestión de residuos o manejo de residuos) al **proceso** que engloba las actividades necesarias para hacerse cargo de un residuo, como material que pierde su utilidad tras haber cumplido con su misión o servicio para el que fue producido. En otras palabras",1149
proceso,"is de los materiales existentes en los RSU a fin de establecer aquellos elementos que resultaban susceptibles de un uso beneficioso, fundamentalmente a través de la reutilización y el reciclaje. Este **proceso** derivó en la figura, definitivamente instalada en los años 90, de la Gestión Integral de Residuos Sólidos Urbanos (GIRSU). Específicamente en el capítulo 21, “Manejo Ecológicamente Racional de los Re",1149
proceso,"todos según los recursos que pueden ser extraídos de los residuos: los materiales pueden ser extraídos y reciclados, o el contenido calorífico de los residuos puede ser convertido en electricidad. El **proceso** de extraer recursos de los residuos se denomina de varias formas: recuperación secundaria de recursos, reciclaje, etc. La práctica de tratar materiales de desecho como un recurso se hace más común, s",1149
proceso,"a gestión de los residuos urbanos, industriales y comerciales tradicionalmente han consistido en la recolección, seguido por la disposición en vertedero. Dependiendo del tipo de residuo y el área, el **proceso** puede continuar con un tratamiento específico. Este tratamiento puede consistir en reducir su peligrosidad, recuperar material para el reciclaje, producir energía, o reducir su volumen para una dispo",1149
proceso,"a para la disposición final de Residuos Sólidos Urbanos. Los residuos sólidos urbanos, en la nueva Ley de Residuos (Ley 10/1998, del 21 de abril, de Residuos) utilizando los mismos como insumos de un **proceso** productivo, en este caso, materiales para la construcción, pavimentación, obras de infraestructura, etc. En dicha planta, los R.S.U. se preseleccionan según su composición. Por un lado, se apartan pa",1149
proceso,"ra aplicando el sistema denominado microencapsulado. Este último consiste en mezclar, amasar, moldear y conformar los R.S.U. no reciclables con un aglomerante que actúa como confinador a través de un **proceso** adecuado. Al producto obtenido mediante este proceso se lo denomina “Compound” . El mismo tiene igual o mejores características que sus similares para la obtención de materiales de construcción y a u",1149
proceso,"Este último consiste en mezclar, amasar, moldear y conformar los R.S.U. no reciclables con un aglomerante que actúa como confinador a través de un proceso adecuado. Al producto obtenido mediante este **proceso** se lo denomina “Compound” . El mismo tiene igual o mejores características que sus similares para la obtención de materiales de construcción y a un costo sensiblemente menor. La materia orgánica se d",1149
proceso,"ve arriba). La digestión anaerobia ""degrada"" los componentes biodegradables de la basura para producir biogás. El biogás puede ser usado para generar energía renovable. Procesos más avanzados como el **Proceso** de ArrowBio permiten una gran producción de gas y energía verde sin la producción de CSR. Esto es gracias al procesamiento de los residuos en el agua. Biológico también puede referirse a una degradac",1149
