term,pair_translation,response_0shot,response_0shotplus,response_1shot,response_fewshot
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...to explain the reason for the existence of mass in elementary particles. This theory suggests that a field permeates all of space and that elementary particles interacting with it acquire **mass**, while those that do not interact with it do not have mass. In particular, this mechanism justifies the enormous mass of the W and Z vector bosons, as well as the absence of mass in photons. Ta...

2. ...when exposed to high-voltage cables, a voltage may appear in only one of its lines; this noise can be reduced by transmitting the signal in current. Heating the **mass** of the thermocouples extracts energy that will affect the temperature being measured. Consider, for example, measuring the temperature of a liquid in a test tube: there are two potential problems...","1. ...explain the reason for the existence of mass in elementary particles. This theory suggests that a field permeates all of space and that elementary particles interacting with it acquire **mass**, while those that do not interact with it have none. In particular, this mechanism accounts for the large mass of the W and Z vector bosons, as well as the absence of mass in photons. Ta...

2. ...when exposed to high-voltage cables, a voltage can appear on only one of its lines; this noise can be reduced by transmitting the signal in direct current. By heating the **ground connection** of the thermocouples, energy is extracted, which will affect the temperature being measured. Consider, for example, measuring the temperature of a liquid in a test tube: there are two potential problems...","1. ...to explain the reason for the existence of mass in elementary particles. This theory suggests that a field permeates all of space, and elementary particles that interact with it acquire **mass**, while those that do not interact with it remain massless. In particular, this mechanism explains the large mass of the W and Z vector bosons, as well as the absence of mass in photons. Ta...

2. ...when exposed to high voltage cables, a voltage may appear on only one of its lines, and this noise can be reduced by transmitting the signal in current. When heating the **earth** of the thermocouples, energy is extracted which will affect the temperature being measured. Consider, for example, measuring the temperature of a liquid in a test tube: there are two potential problems...","Certainly! Here are the translations of the new examples:

1. ...to explain the reason for the existence of mass in elementary particles. This theory suggests that a field permeates all of space and that elementary particles interacting with it acquire **mass**, while those that do not interact with it remain massless. In particular, this mechanism accounts for the enormous mass of the W and Z vector bosons, as well as the absence of mass in photons. It al...

2. ...when exposed to high-voltage cables, a voltage may appear on just one of its lines, which can be reduced by transmitting the signal in current. Heating the **mass** of the thermocouples draws energy that will affect the temperature being measured. Consider, for example, measuring the temperature of a liquid in a test tube: there are two potential problems..."
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...10, when the LHC began operating at 3.5 TeV. Preliminary results from the ATLAS and CMS experiments at the LHC, starting in July 2011, exclude a Standard Model Higgs boson in the **mass** range of 155-190 GeV/c and 149-206 GeV/c, respectively, at 95% CL. As of December 2011, the search had narrowed approximately to the region of 115-130 GeV with a specific focus arou...

2. ...this circuit can be used as shown in figure 6 to obtain a very efficient digital-to-analog converter. An implementation of the R-2R network in current is as shown in figure 4. The virtual **mass** at the inverting input of the operational amplifier ensures that the property of the R-2R network is fulfilled. The fact that the regime is equal to that of the original ladder network guarantees that...","1. ...10, when the LHC began operating at 3.5 TeV. Preliminary results from the ATLAS and CMS experiments at the LHC, as of July 2011, exclude a Standard Model Higgs boson in the **mass** range of 155-190 GeV/c and 149-206 GeV/c, respectively, at the 95% CL. As of December 2011, the search had narrowed approximately to the region of 115–130 GeV with a specific focus around...

2. ...this circuit can be used as shown in figure 6 to obtain a very efficient digital-to-analog converter. An implementation of the R-2R network in current mode is as shown in figure 4. The virtual **ground** at the inverting input of the operational amplifier ensures that the property of the R-2R network is maintained. The fact that the regime is equal to that of the original ladder network is ensured by...","1. ...10, when the LHC began operating at 3.5 TeV. Preliminary results from the ATLAS and CMS experiments at the LHC, as of July 2011, exclude a standard model Higgs boson in the **mass** range of 155-190 GeV/c and 149-206 GeV/c, respectively, at the 95% CL. As of December 2011, the search had narrowed approximately to the region of 115–130 GeV with a specific focus around...

2. ...this circuit can be used as shown in Figure 6 to obtain a very efficient digital-to-analog converter. An implementation of the R-2R ladder network in current is as shown in Figure 4. The virtual **ground** at the inverting input of the operational amplifier ensures that the property of the R-2R ladder network is maintained. The fact that the regime is equal to that of the original ladder network is guaranteed by the fact that...","Based on the context provided and the examples you've given, here are the translations for the new examples:

1. ...10, when the LHC began operating at 3.5 TeV. Preliminary results from the ATLAS and CMS experiments at the LHC, as of July 2011, exclude a standard model Higgs boson in the **mass** range of 155-190 GeV/c and 149-206 GeV/c, respectively, at the 95% confidence level. As of December 2011, the search had narrowed approximately to the region of 115–130 GeV with a specific focus around...

2. ...this circuit can be used as shown in figure 6 to obtain a very efficient digital-to-analog converter. An implementation of the R-2R network in current form is shown in figure 4. The virtual **ground** at the inverting input of the operational amplifier ensures that the property of the R-2R network is maintained. The fact that the regime is equal to that of the original ladder network is ensured by..."
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...how intense each of these interactions is, are known: their value is greater the larger the mass of the corresponding particle. In the original version of the standard model, the **mass** of neutrinos was not included, nor, therefore, an interaction between them and the Higgs. Although this could explain the mass of the neutrinos, their origin could, in principle, have a different nature. The Higgs boson...

2. ...the regime being the same as that of the original ladder network is guaranteed by the fact that whether the switch is in one position or another, the bottom terminal of each resistor is at a potential of 0 (whether real or virtual **mass**). Given that the current supplied by the reference potential is i = Vref / R, the way these currents are distributed allows us to conclude that the previous equation being the i...","1. ...how intense each of these interactions is, they are known: their value is greater the greater the mass of the corresponding particle. In the original version of the standard model, the mass of neutrinos was not included, nor, therefore, an interaction between them and the Higgs. Although this could explain the mass of the neutrinos, their origin could, in principle, have a different nature. The Higgs boson...

2. ...the regime being the same as that of the original ladder network is guaranteed by the fact that whether the switch is in one position or the other, the lower terminal of each resistor is at a potential of 0 (whether real or virtual ground). Given that the current supplied by the reference potential is i = Vref / R, the way these currents are distributed allows us to conclude that the previous equation is the i...","Here are the translations of the provided contexts:

1. ...how intense each of these interactions is, are known: their value is greater the larger the mass of the corresponding particle. In the original version of the standard model, the mass of neutrinos was not included, nor, therefore, an interaction between them and the Higgs. Although this could explain the mass of neutrinos, their origin might have a different nature in principle. The Higgs boson...

2. ...the regime being equal to that of the original ladder network is ensured by the fact that whether the switch is in one position or the other, the bottom terminal of each resistor is at a potential of 0 (whether real or virtual ground). Given that the current supplied by the reference potential is i = Vref / R, the way these currents are distributed allows us to conclude that the previous equation being the...","Based on the provided examples and contexts, here are the translations for the new examples:

1. ...how intense each of these interactions is, are known: their value is greater the larger the mass of the corresponding particle. In the original version of the standard model, the mass of neutrinos was not included, nor, therefore, an interaction between them and the Higgs. Although this could explain the mass of the neutrinos, in principle, their origin may have a different nature. The Higgs boson...
   
2. ...the regime is the same as that of the original ladder network is ensured by the fact that whether the switch is in one position or the other, the lower terminal of each resistance is at a potential of 0 (whether it be real or virtual ground). Given that the current supplied by the reference potential is i = Vref / R, the way these currents are distributed allows the conclusion that the previous equation..."
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...and a single atom) should not be confused with the average atomic weight (see above), which is an average of values for many atoms in a given sample of a chemical element. While **atomic** mass is an absolute mass, relative isotopic mass is a dimensionless number without units. This loss of units results from using a scale ratio with respect to a carbon standard...

2. ...common to find integrated regulators in power supplies; they are typically components very similar to power transistors, usually having three terminals: one input, a common or **ground**, and one output. They have a very high ripple reduction capability and typically only require a couple of capacitors to be connected to them. There are regulator circuits with a wide range of voltages...","1. ...and a single atom) should not be confused with the average atomic weight (see above), which is an average of values for many atoms in a given sample of a chemical element. While the atomic **mass** is an absolute mass, the relative isotopic mass is a dimensionless number without units. This loss of units results from using a scaling ratio with respect to a carbon standard...

2. ...common to find integrated regulators in power supplies, which are usually components very similar to power transistors. They typically have three terminals: one input, one common or **ground**, and one output. They have a very high ripple reduction capability, and usually, you only need to connect a couple of capacitors to them. There are regulator circuits with a wide range of voltages...","1. ...a single atom) should not be confused with the average atomic weight (see above), which is an average of values for many atoms in a given sample of a chemical element. While the atomic **mass** is an absolute mass, the relative isotopic mass is a dimensionless number without units. This lack of units results from using a scaling ratio with respect to a carbon standard...

2. ...mon to find integrated regulators in power supplies, they are usually components very similar to power transistors, typically having three terminals: one for input, one common or **ground**, and one for output. They have a very high ripple reduction capacity and usually only require a couple of capacitors to be connected. There are regulator circuits with a wide range of voltages...","Here are the translations of the new examples based on the context provided:

1. ...a single atom) should not be confused with the average atomic weight (see above), which is an average of values for many atoms in a given sample of a chemical element. While the atomic **mass** is an absolute mass, the relative isotopic mass is a dimensionless number without units. This loss of units results from the use of a scale ratio with respect to a carbon standard...

2. ...common to find integrated regulators in power supplies; they are usually components very similar to power transistors, typically having three terminals: an input, a common or **ground**, and an output. They have a very high ripple reduction capability and usually only require a couple of capacitors to be connected to them. There are regulator circuits with a wide range of voltages..."
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...they defined a unit of resistance as one quadrant of the Earth per second. The absolute unit system related magnetic and electrostatic quantities with the metric units of **mass**, time, and length. These units had the great advantage of simplifying the equations used in solving electromagnetic problems and eliminated conversion factors in the calcul...

2. ...non-integer frequencies using variable modulus counters, for example, if the counter's modulus changes between 2 and 3 with each output pulse, a frequency ratio of 5:2 is obtained. **Mass** loop A mass loop or ground loop is an unwanted current that flows through a conductor connecting two points, which theoretically should be at the same potential...","1. ...or, they defined a unit of resistance as a quadrant of the Earth per second. The system of absolute units related magnetic and electrostatic quantities to the metric units of **mass**, time, and length. These units had the great advantage of simplifying the equations used in solving electromagnetic problems and eliminated conversion factors in the calcul...

2. ...nteger ratios using variable modulo counters, for example, if the counter's module is changed between 2 and 3 with each output pulse, a frequency ratio of 5:2 is obtained. Ground loop A ground loop is an unwanted current that circulates through a conductor connecting two points, which theoretically should be at the same potential...","1. ...they defined a unit of resistance as a quadrant of the Earth per second. The absolute unit system related magnetic and electrostatic magnitudes with the metric units of mass, time, and length. These units had the great advantage of simplifying the equations used in the solution of electromagnetic problems and eliminated conversion factors in the calculations...

2. ...non-integer frequency using variable modulus counters, for example, if the counter's modulus is switched between 2 and 3 at each output pulse, a frequency ratio of 5:2 is obtained. Ground loop A ground loop is an unwanted current that circulates through a conductor connecting two points, which theoretically should be at the same potential...","Here are the translations of the new examples, considering the appropriate context for the term ""masa"":

1. ...they defined a unit of resistance as a quadrant of the Earth per second. The system of absolute units related magnetic and electrostatic magnitudes with the metric units of mass, time, and length. These units had the great advantage of simplifying the equations used in solving electromagnetic problems and eliminated conversion factors in calculations...

2. ...non-integer frequencies using variable module counters, for example, if the module of the counter is changed between 2 and 3 at each output pulse, a frequency ratio of 5:2 is obtained. Ground loop A ground loop is an unwanted current that circulates through a conductor connecting two points, which theoretically should be at the same potential because they are connected to the ground..."
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...a conservative vector field whose field lines are open. It can be defined as the force per unit mass that a point particle will experience in the presence of a mass distribution. Its dimensions are, therefore, those of an acceleration, although the dimension of force per unit mass is usually used—which is equivalent—and its intensity is expressed in N/kg (newtons per kilogram...

2. ...applications, the mass of the equipment, such as the chassis and the circuit support, as well as the 0-volt value, should, in principle, be connected to ground. Therefore, many times when one says connection to ""mass,"" it also means connection to ground. On a few occasions, the mass and the ground in a circuit do not necessarily have to have the same voltage. Even the waveform of the mass with respect to the ground can...","1. ...in the presence of a conservative vector field whose field lines are open. It can be defined as the force per unit of mass that a point particle will experience in the presence of a mass distribution. Its dimensions are, therefore, those of an acceleration, although the dimension of force per unit of mass—which is equivalent—is often used, and its intensity is expressed in N/kg (newtons per kilogram...

2. ...applications, the mass of the equipment, that is, the chassis, the support of the circuits, as well as the 0 volts value should, in principle, be connected to ground. Therefore, many times when a connection to mass is mentioned, it also means a connection to ground. In a few other cases, the mass and the ground in a circuit do not necessarily have to have the same voltage. Even the waveform of the mass with respect to the ground can...","1. ...by means of a conservative vector field whose field lines are open. It can be defined as the force per unit mass that a point particle will experience in the presence of a mass distribution. Its dimensions are, therefore, those of an acceleration, although it is often expressed as force per unit mass - which is equivalent - and its intensity is expressed in N/kg (newtons per kilogram)...

2. ...in applications, the mass of the equipment, meaning the chassis, the circuit supports, as well as the 0-volt value, should, in principle, be connected to earth. Therefore, many times when a connection to ""earth"" is mentioned, it also means a connection to ground. On rare occasions, the mass and the ground in a circuit do not need to have the same voltage. Even the waveform of the mass with respect to the ground can...","Sure, here are the translations for the new examples:

1. ...by means of a conservative vector field whose field lines are open. It can be defined as the force per unit mass that a point particle will experience in the presence of a mass distribution. Its dimensions are, therefore, those of an acceleration, although the dimension of force per unit mass - which is equivalent - is often used, and its intensity is expressed in N/kg (newtons per kilogram).

2. ...applications the mass of the equipment, i.e., the chassis, the circuit support as well as the 0-volt value should, in principle, be connected to ground. Therefore, many times when one says connection to ground, it also means connection to earth. In a few other instances, the mass and the ground in a circuit do not have to have the same potential. Even the waveform of the mass with respect to the ground can..."
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...that the theory adequately describes the interaction between charged fermions. In a theory that describes fermionic fields interacting through a bosonic gauge field associated with massless particles (photons) whose gauge group is commutative, the starting Lagrangian can be taken as: Where the fermionic field formula_10 and its Dirac adjoint formula_11 are the fields that represent part...

2. ...In this scheme, the transformer neutral and the metallic masses of the receivers are directly connected, without any protective element, to separate ground connections. In the event of a fault to ground, a current flows through the ground to the neutral point of the transformer, causing a current difference between the phase and neutral conductors, which, when detected by the interrup...","Certainly, here are the translations of the contexts with the appropriate meaning for ""masa"" in each case:

1. ...that the theory adequately describes the interaction between charged fermions. In a theory that describes fermionic fields interacting through a gauge bosonic field associated with massless particles (photons) whose gauge group is commutative, the starting Lagrangian can be taken as: Where the fermionic field formula_10 and its Dirac adjoint formula_11 are the fields representing parti...

2. ...In this scheme, the transformer's neutral and the metallic exposed conductive parts of the receivers are directly connected, without any protective element, to separate ground connections. In the event of a fault to earth, a current flows through the ground to the transformer's neutral point, causing a difference in current between the phase and neutral conductors, which, when detected by the interrup...","Here are the translations for the given contexts:

1. ...for the theory to adequately describe the interaction between charged fermions. In a theory that describes fermionic fields interacting via a bosonic gauge field associated with particles without **mass** (photons) whose gauge group is commutative, the initial Lagrangian can be taken as: Where the fermionic field formula_10 and its Dirac adjoint formula_11 are the fields that represent partici...

2. ...In this scheme, the transformer's neutral and the metallic earths of the devices are directly connected, without any protective element, to separate ground connections. In the event of a fault to **earth**, a current flows through the ground to the transformer's neutral point, causing a current difference between the phase and neutral conductors, which, when detected by the interrup...","Certainly! Here are the translations for the new examples, taking into account the appropriate context:

1. ...for the theory to adequately describe the interaction between charged fermions. In a theory that describes fermionic fields interacting through a gauge bosonic field associated with massless particles (photons) whose gauge group is commutative, the starting Lagrangian can be taken as: Where the fermionic field formula_10 and its Dirac adjoint formula_11 are the fields representing part...

2. ...In this scheme, the neutral of the transformer and the metallic exposed conductive parts of the receivers are directly connected, without any protective element, to separate ground connections. In the event of a fault to ground, a current flows through the earth to the neutral point of the transformer, causing a current difference between the phase and neutral conductors, which, when detected by the interrup..."
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...on a macroscopic scale of magnetism, and to other phenomena such as nuclear magnetic resonance. The spin magnetic moment is an intrinsic or fundamental property of particles, like **mass** or electric charge. This moment is related to the fact that elementary particles have intrinsic angular momentum or spin, for charged particles this inevitably leads to...

2. ...control grid and the anode, transforming thus a triode into a tetrode. The screen grid is normally connected to high voltage through a resistor decoupled by a capacitor connected to **ground**. The screen grid acts as a shield between the control grid and the anode, thereby reducing the capacitance between these two elements, which allows operation at higher frequencies. There are...","1. ...for macroscopic effects of magnetism, and other phenomena like nuclear magnetic resonance. The spin magnetic moment is an intrinsic or fundamental property of particles, like **mass** or electric charge. This moment is related to the fact that elementary particles have intrinsic angular momentum or spin, which for charged particles inevitably leads to...

2. ...control grid and the anode, thus transforming a triode into a tetrode. The screen grid is normally connected to high voltage through a resistor decoupled by a capacitor connected to **ground**. The screen grid acts as a shield between the control grid and the anode, thereby reducing the capacitance between these two elements, which allows operation at higher frequencies. There are...","1. ...leading to macroscopic effects of magnetism and other phenomena such as nuclear magnetic resonance. The spin magnetic moment is an intrinsic or fundamental property of particles, like mass or electric charge. This moment is related to the fact that elementary particles have intrinsic angular momentum or spin, for charged particles this inevitably leads to...

2. ...control grid and the anode, thus transforming a triode into a tetrode. The screen grid is normally connected to the high voltage through a resistor decoupled by a capacitor connected to ground. The screen grid acts as a shield between the control grid and the anode, thereby reducing the capacitance between these two elements, which allows operation at higher frequencies. There are...","Certainly! Here are the translations of the given contexts:

1. ...lead to macroscopic effects of magnetism, and to other phenomena such as nuclear magnetic resonance. The magnetic moment of spin is an intrinsic or fundamental property of particles, like **mass** or electric charge. This moment is related to the fact that elementary particles have intrinsic angular momentum or spin, for charged particles this inevitably leads to...

2. ...control grid and the anode and thus transforms a triode into a tetrode. The screen grid is usually connected to high voltage through a resistor decoupled by a capacitor connected to **ground**. The screen grid acts as a shield between the control grid and the anode, thereby reducing the capacitance between these two elements, which allows operation at higher frequencies. There..."
masa,"('mass', 'earth; exposed conductive part; earthing; ground connection')","1. ...and the electric charge in one mole of electrons. The Faraday constant was named in honor of the British scientist Michael Faraday. It is used in electrochemical systems to calculate the **mass** of the elements that will form on an electrode. It is represented by the symbol ""F"" and is formally defined as the molar elemental charge. It can be calculated as: formula_2 Where: From the r...

2. ...work, generally in a range of 5-15 W, meaning they cause a monthly energy consumption of 3-11 kWh. The current flows through a wire cable without an insulating sheath, but insulated from the ground (the system's electrical **mass**) through electrically insulated posts. The minimal contact of an animal with the wire allows the electric current to discharge to the ground through the animal's body...","1. ...of electric charge in one mole of electrons. The Faraday constant was named in honor of the British scientist Michael Faraday. It is used in electrochemical systems to calculate the **mass** of the elements that will form on an electrode. It is represented by the symbol ""F"" and is formally defined as the molar elementary charge. It can be calculated as: formula_2 Where: From the r...

2. ...low, typically in a range of 5-15 W, meaning they cause an energy consumption of 3-11 kWh per month. The current flows through a wire cable without an insulating sheath, but insulated from the ground (**electrical ground** of the system) through electrically insulated posts. The slightest contact of an animal with the wire allows the electric current to discharge to ground through the animal's body...","1. ...the quantity of electric charge in one mole of electrons. The Faraday constant was named in honor of the British scientist Michael Faraday. It is used in electrochemical systems to calculate the **mass** of elements that will be formed on an electrode. It is represented by the symbol ""F"" and is formally defined as the molar elemental charge. It can be calculated as: formula_2 Where: From the r...

2. ...work, generally in a range of 5-15 W, meaning they cause a monthly energy consumption of 3-11 kWh. The current flows through a wire without an insulating sheath, but isolated from the ground (**earth** of the system) through electrically insulated posts. The slightest contact of an animal with the wire allows the electric current to discharge to the ground through the body of the animal...","1. ...amount of electric charge in one mole of electrons. The Faraday constant is named in honor of the British scientist Michael Faraday. It is used in electrochemical systems to calculate the **mass** of the elements that will form on an electrode. It is represented by the symbol ""F"" and is formally defined as the molar elementary charge. It can be calculated as: formula_2 Where: Based on the r...

2. ...typically in a range of 5-15 W, meaning they cause a monthly energy consumption of 3-11 kWh. The current flows through a wire cable without an insulating cover, but insulated from ground (**system's electrical earth**) via electrically insulated posts. The slightest contact of an animal with the wire allows the electric current to discharge to the ground through the animal's body..."
núcleo,"('nucleus', 'core')","1. ...it behaves like a point particle, as it is absorbed or emitted as a whole by arbitrarily small systems, systems much smaller than its wavelengths, such as an atomic **nucleus** (≈10 m in diameter) or even an electron. However, the photon is not a point particle whose trajectory is probabilistically determined by the electromagnetic field, according to the concept...

2. ...electrical devices. The difference between the two currents in the supply wires is what produces a resulting magnetic field, which is not null and therefore will cause an attraction on the **core** ""N,"" displacing it from its equilibrium position, causing the opening of contacts ""C"" and ""C,"" and interrupting the flow of current to the load until it is reset manually or automatically...","1. ...n behaves like a point particle, as it is absorbed or emitted as a whole by arbitrarily small systems, systems much smaller than its wavelengths, such as an atomic **nucleus** (≈10 m in diameter) or even an electron. However, the photon is not a point particle whose trajectory is probabilistically determined by the electromagnetic field, according to the concep...

2. ...electrical devices. The difference between the two currents of the supply wires is what produces a resultant magnetic field, which is not null and therefore will exert an attraction on the **core** ""N"", displacing it from its equilibrium position, causing the opening of the contacts ""C"" and ""C"" and interrupting the current flow to the load, until it is reset manually or automatically...","1. ...it behaves like a point particle, as it is absorbed or emitted as a whole by arbitrarily small systems, systems much smaller than its wavelengths, such as an atomic **nucleus** (≈10 m in diameter) or even an electron. However, the photon is not a point particle whose trajectory is probabilistically determined by the electromagnetic field, according to the concept...

2. ...electrical devices. The difference between the two currents in the supply wires is what produces a resulting magnetic field, which is not zero and therefore will exert an attraction on the **core** ""N"", displacing it from its equilibrium position, causing the opening of contacts ""C"" and ""C"" and interrupting the current flow to the load, until it is manually or automatically reset...","Here are the translations for the new examples:

1. ...it behaves as a point particle, since it is absorbed or emitted as a whole by arbitrarily small systems, systems much smaller than its wavelengths, such as an atomic **nucleus** (≈10 m in diameter) or even an electron. However, the photon is not a point particle whose trajectory is probabilistically determined by the electromagnetic field, according to the concept...

2. ...electrical devices. The difference between the two currents in the supply wires is what produces a resulting magnetic field, which is not null and therefore will exert an attraction on the **core** ""N,"" displacing it from its equilibrium position, causing the opening of contacts ""C"" and ""C"" and interrupting the flow of current to the load, until it is reset manually or automatically..."
núcleo,"('nucleus', 'core')","1. ...the plum pudding model. In 1906, he was awarded the for his ""work on the conduction of electricity through gases."" The inability to explain that the atom consists of a compact **nucleus** and an outer part called the ""shell"" led other scientists like Ernest Rutherford and Niels Bohr to continue their research and establish other theories in which the atoms...

2. ...French toolmaker Hippolyte Pixii used a permanent magnet that rotated by means of a crank. This magnet was positioned so that its north and south poles passed by a **core** of iron with an electric wire wound around it (like a core and coil). Pixii discovered that the rotating magnet produced a pulse of current in the wire each time one of the poles passed by...","1. ...the plum pudding model. In 1906, he was awarded the [award] for his ""work on the conduction of electricity through gases."" The inability to explain that the atom is composed of a compact **nucleus** and an outer part called the ""shell"" led other scientists like Ernest Rutherford and Niels Bohr to continue with their research and establish other theories in which the atom...

2. ...French toolmaker Hippolyte Pixii used a permanent magnet that was turned by means of a crank. This magnet was positioned so that its north and south poles passed by a **core** of iron with an electric wire wound around it (like a core and a coil) as it rotated. Pixii discovered that the rotating magnet produced a pulse of current in the wire each time one of the poles passed by...","Certainly! Here are the translated contexts:

1. ...the plum pudding model. In 1906, he was awarded the prize for his ""work on the conduction of electricity through gases."" The inability to explain that the atom is composed of a compact **nucleus** and an outer part called the ""shell"" led other scientists like Ernest Rutherford and Niels Bohr to continue with their research and establish other theories in which the atoms...

2. ...French toolmaker Hippolyte Pixii used a permanent magnet that was turned by means of a crank. This magnet was positioned such that its north and south poles would pass by a **core** of iron with an electric wire wound around it (like a core and a coil). Pixii discovered that the rotating magnet produced a pulse of current in the wire each time one of the poles passed by...","Certainly! Here are the translations for the new examples, considering the context you've provided:

1. ...the plum pudding model. In 1906, he was awarded the [award] for his ""work on the conduction of electricity through gases."" The inability to explain that the atom consists of a compact **nucleus** and an outer part called the ""shell"" led other scientists like Ernest Rutherford and Niels Bohr to continue their research and establish other theories in which the atoms...

2. ...French toolmaker Hippolyte Pixii, used a permanent magnet that was turned by means of a crank. This magnet was positioned so that its north and south poles passed by a **core** of iron with an electric wire wound around it (like a core and a coil). Pixii discovered that the rotating magnet produced a pulse of current in the wire each time one of the poles passed by..."
núcleo,"('nucleus', 'core')","1. ...collide with each other instead of ""interpenetrating"" freely. Dyson and Lenard showed that without the participation of this effect, the attraction between nuclei and electrons would overpower the nucleus-nucleus and electron-electron repulsions, which would result in the collapse of matter. It is important to emphasize that this interaction is not magnetic in nature, but rather electrical. However, as discussed...

2. ...; microprocessor dies separated in the same package are generally referred to by another name, such as ""multi-chip module."" This article uses the terms ""multicore"" and ""dual-core"" for CPUs manufactured on the ""same"" integrated circuit, unless otherwise specified. In contrast to multicore systems, the term ""multi-CPU"" refers to multiple processing units...","1. ...collide"" with each other instead of ""interpenetrating"" freely. Dyson and Lenard showed that without the involvement of this effect, the attraction between nuclei and electrons would overpower the nucleus-nucleus and electron-electron repulsions, resulting in the collapse of matter. It's important to emphasize that this interaction is not of a magnetic nature, but rather electrical. However, as it is understood...

2. ...; the separate microprocessor dies in the same package are generally referred to by another name, such as ""multi-chip module."" This article uses the terms ""multicore"" and ""dual core"" for CPUs manufactured on the ""same"" integrated circuit, unless stated otherwise. In contrast to multicore systems, the term ""multi-CPU"" refers to multiple processing units of pr...","1. ...would ""collide"" with each other instead of ""interpenetrating"" freely. Dyson and Lenard showed that, without this effect, the attraction between nuclei and electrons would prevail over the nucleus-nucleus and electron-electron repulsions, resulting in the collapse of matter. It is important to emphasize that this interaction is not magnetic in nature, but electrical. However, as discussed...

2. ...; separate microprocessor dies in the same package are generally referred to by another name, such as ""multi-chip module."" This article uses the terms ""multicore"" and ""dual core"" for CPUs manufactured on the ""same"" integrated circuit, unless stated otherwise. In contrast to multicore systems, the term ""multi-CPU"" refers to multiple processing units...","Here are the translations of the new examples, using the appropriate context for ""núcleo"":

1. ...collide"" with each other instead of ""interpenetrating"" freely. Dyson and Lenard showed that, without the involvement of this effect, the attraction between nuclei and electrons would overpower the nucleus-nucleus and electron-electron repulsions, which would result in the collapse of matter. It is important to emphasize that this interaction is not magnetic in nature, but rather electrical. However, as disc...

2. ...; separate microprocessor dies in the same package are generally referred to by another name, such as ""multi-chip module."" This article uses the terms ""multicore"" and ""dual-core"" for CPUs manufactured on the ""same"" integrated circuit, unless stated otherwise. In contrast to multicore systems, the term ""multi-CPU"" refers to multiple processor units..."
núcleo,"('nucleus', 'core')","1. ...to two types of radioactivity: Additionally, there is a third type of radiation in which high-frequency photons are simply emitted, called γ radiation. In this type of radiation, what happens is that the **nucleus** transitions from a higher energy excited state to a lower energy state, which may still be unstable and lead to the emission of more radiation of type α, β, or γ. γ radiation is a type of radiati...

2. ...els). Some systems use many soft microprocessor cores placed on a single FPGA. Each ""core"" can be considered a ""semiconductor intellectual property core"" as well as a CPU **core**. As manufacturing technology improves, reducing the size of individual gates, the physical limits of semiconductor-based microelectronics have become an im...","1. ...two types of radioactivity: Additionally, there is a third type of radiation in which high-frequency photons are emitted, called γ radiation. In this type of radiation, what happens is that the **nucleus** transitions from a higher-energy excited state to a lower-energy state, which may still be unstable and lead to the emission of more α, β, or γ type radiation. γ radiation is a type of radiati...

2. ...els). Some systems use many soft microprocessor cores placed on a single FPGA. Each ""core"" can be considered a ""semiconductor intellectual property core,"" as well as a CPU **core**. While manufacturing technology improves, reducing the size of individual gates, the physical limits of semiconductor-based microelectronics have become a challe...","1. ...to two types of radioactivity: Additionally, there is a third type of radiation in which high-frequency photons are simply emitted, called γ radiation. In this type of radiation, what happens is that the **nucleus** transitions from an excited higher energy state to a lower energy state, which may still be unstable and lead to the emission of more α, β, or γ type radiation. γ radiation is a type of radiati...

2. ...les). Some systems use many soft microprocessor cores placed in a single FPGA. Each ""core"" can be considered a ""semiconductor intellectual property core,"" as well as a CPU **core**. While manufacturing technology improves, reducing the size of individual gates, the physical limits of semiconductor-based microelectronics have become a si...","Here are the translations for the new examples:

1. ...to two types of radioactivity: Additionally, there is a third type of radiation in which high-frequency photons are emitted, called γ radiation. In this type of radiation, what happens is that the **nucleus** transitions from an excited state of higher energy to another of lower energy, which can still be unstable and lead to the emission of more α, β, or γ type radiation. γ radiation is a type of radiati...

2. ...les). Some systems use many soft microprocessor cores placed on a single FPGA. Each ""core"" can be considered a ""semiconductor intellectual property core,"" as well as a CPU **core**. While manufacturing technology improves, reducing the size of individual gates, the physical limits of semiconductor-based microelectronics have become a sign... 

In these examples, ""núcleo"" is translated as ""nucleus"" in the context of radioactivity and as ""core"" in the context of microprocessor technology."
