term,pair_translation,response_0shot,response_0shotplus,response_1shot,response_fewshot
talka,"('percussion', 'collision')","Sure, here are the translations:

1. If we do not achieve these measures within 2 minutes, we will try again after the next collision.
2. Dry deposition: particles settle due to the effect of gravity, as well as when they collide with an obstacle (for example, when they encounter a building,...","1. If we cannot achieve these measurements within 2 minutes, we will try after the next collision.
2. Dry deposition: particles settle due to gravity, as well as when they collide with an obstacle (for example, when they encounter a building,...","1. If we do not achieve these two measures within 2 minutes, we will try again after the next shock.
2. Dry deposition: particles settle due to gravity, as well as when they collide with an obstacle (for example, when encountering a building,...).","Certainly! Here are the translations of the given contexts:

1. If we do not achieve these two measures within 2 minutes, we will try after the next percussion.
2. Dry deposition: particles settle due to the effect of gravity, as well as when they collide with an obstacle (for example, when they encounter a building,..."
talka,"('percussion', 'collision')","Sure, here are the translations:

1. ELECTRICAL CARDIOVERSION: It is used in rapid arrhythmias through a synchronized shock.
2. It occurs when two solid surfaces collide (compressor)...","1. ELECTRIC CARDIOVERSION is used in cases of rapid arrhythmias, through a synchronized percussion.
2. It is generated when two solid surfaces collide (compressor)...","1. ELECTRICAL CARDIOVERSION: It is used in cases of rapid arrhythmias, through a synchronized percussion.

2. It is generated when two solid surfaces collide (compressor)...","In the context of Medical Sciences > Pharmaceutical Technology:

1. ELECTRICAL CARDIOVERSION: It is used in rapid arrhythmias through a synchronized percussion.

In the context of Technological Sciences > Environmental technology and engineering:

2. It is generated when two solid surfaces collide (compressor)..."
talka,"('percussion', 'collision')","Here are the translations of the provided contexts into English:

1. If ventricular tachycardia or fibrillation occurs, the defibrillator delivers a low-energy intracardiac shock (25-30 J) in order to stop them.
2. The waves collide with the membrane, causing it to vibrate, and sound energy is converted into mechanical and thermal energy.","1. If ventricular tachycardia or fibrillation occurs, the defibrillator delivers a low-energy intracardiac percussion (25-30 J) in order to terminate them.

2. The waves collide with the membrane, causing it to vibrate and convert sound energy into mechanical and thermal energy.","Sure, here are the translations for the given contexts:

1. If ventricular tachycardia or fibrillation occurs, the defibrillator delivers a low-energy intracardiac percussion (25-30 J) in order to terminate them.

2. The waves collide with the membrane, causing it to vibrate and converting sound energy into mechanical and thermal energy.","Certainly! Here are the translations of the given contexts into English, taking into account the specified meanings of ""talka"":

1. In the context of Medical Sciences > Pharmaceutical Technology (where ""talka"" translates as percussion):
   - If ventricular tachycardia or fibrillation occurs, the defibrillator delivers a low-energy intracardiac percussion (25-30 J) in order to stop them.

2. In the context of Technological Sciences > Environmental technology and engineering (where ""talka"" translates as collision):
   - The waves collide with the membrane, causing it to vibrate and convert sound energy into mechanical and thermal energy."
talka,"('percussion', 'collision')","1. VENTRICULAR FIBRILLATION: After 2 minutes have passed, we will deliver another shock, and if it is not effective, we will continue with CPR for another 2 minutes. Therefore, defibrillation will be performed every 2 minutes while VF is maintained, while continuing CPR. If VF persists after the 3rd shock...

2. DRY COLLECTORS: The dry deposition of particles occurs due to the effect of gravity or because they collide with the walls of the collector.","1. VENTRICULAR FIBRILLATION: After 2 minutes, we will administer a new percussion, and if it is not effective, continue with CPR for another 2 minutes. Defibrillation will thus be performed every 2 minutes as long as VF is maintained, while continuing with CPR. If VF persists after the third percussion...

2. DRY COLLECTORS: The dry deposition of particles occurs due to the effect of gravity or because they collide with the walls of the collector.","1. VENTRICULAR FIBRILLATION After 2 minutes have passed, we will deliver a new shock, and if it is not effective, we will continue CPR for another 2 minutes. Therefore, defibrillation will be performed every 2 minutes while VF is maintained, continuing CPR in the meantime. After the third shock, if VF persists...

2. DRY COLLECTORS Dry particle settlement occurs due to gravity or because they collide with the collector's walls.","In the context of Medical Sciences > Pharmaceutical Technology, where ""talka"" translates as percussion:

1. VENTRICULAR FIBRILLATION: After 2 minutes, we will administer a new percussion, and if it is not effective, continue CPR (cardiopulmonary resuscitation) for another 2 minutes. Defibrillation will be performed every 2 minutes as long as VF persists, maintaining CPR in the meantime. After the third percussion, if VF persists...

In the context of Technological Sciences > Environmental technology and engineering, where ""talka"" translates as collision:

2. DRY COLLECTORS: The dry deposition of particles occurs due to gravity or because they collide with the collector's walls."
talka,"('percussion', 'collision')","1. Defibrillation should be performed at maximum energy (360 J for monophasic, at least 200 J for biphasic), and a shock is delivered every two minutes as long as the fibrillation or tachycardia persists.

2. The gas containing particles enters the chamber and collides with liquid droplets.","1. Defibrillation should be performed at maximum energy (360 J for monophasic, at least 200 J for biphasic), and a percussion is delivered every two minutes, as long as fibrillation or tachycardia persists.

2. The gas containing particles enters the chamber and makes a collision with liquid droplets.","1. Defibrillation must be performed at maximum energy (360 J in monophasic, at least 200 J in biphasic), and a shock is given every two minutes as long as fibrillation or tachycardia persists.

2. The gas containing particles enters the chamber and collides with the liquid droplets.","1. Defibrillation must be performed with maximum energy (360 J in monophasic, at least 200 J in biphasic), and a percussion is administered every two minutes, as long as fibrillation or tachycardia persists.

2. The gas containing particles enters the chamber and collides with the liquid droplets."
urradura,"('scratch', 'abrasion')","Here are the translations of the provided contexts into English:

1. ...5. Reimplant the tooth slowly with gentle digital pressure. Do not use force. 6. If there are gingival abrasions, suture them. 7. Repositioned...

2. 1 Sands are high-density inorganic particles: d >0.1-0.2 mm, ρ> 2.6 g/cm³, sedimentation v >70 m/hour. This operation is essential to avoid abrasion in pumps and mechanical equipment. Sedimentation must be selective:...","1. ...5. Reimplant the tooth slowly with gentle digital pressure. Do not use force. 6. If there are gingival scratches, suture them. 7. Repositioned...
   
2. 1. Sands are high-density inorganic particles: d >0.1-0.2 mm, ρ> 2.6 g/cm³, settling v >70 m/hour. This operation is essential to avoid abrasion in pumps and mechanical equipment. The settling must be selective:...","Sure, here are the translations of the provided contexts:

1. 5. Reimplant the tooth slowly with gentle digital pressure. Do not use force. 6. If there are gingival abrasions, suture them. 7. Repositioned...
   
2. 1. Sands are inorganic particles with high density: d >0.1-0.2 mm, ρ> 2.6 g/cm^3, settling velocity >70 m/hour. This operation is essential to avoid abrasion in pumps and mechanical equipment. Settling must be selective:...",⚠️ Prompt no construido (faltan ejemplos)
urradura,"('scratch', 'abrasion')","Here are the translations of the provided contexts into English:

1. 5. Remove the coagulum and reimplant the tooth slowly with gentle digital pressure. 6. Suture the gingival lacerations, especially in the cervical area.
2. ...in vegetation, covering (abrasions). Exploitation of gases for energy. Control methods: Passive (natural ventilation)...","Here are the translated contexts into English:

1. 5. Remove the coagulum and gently reimplant the tooth with light digital pressure. 6. Suture the gingival scratches, especially in the cervical area.
   
2. ...in vegetation, in the coverage (abrasions). Energy exploitation of gases. Control methods: Passive (natural ventilation)...","Certainly! Here are the translations of the provided contexts into English, taking into account the different meanings of ""urradura"" based on the subject area:

1. **Medical Sciences > Pharmaceutical Technology:**
   - 5. Remove the clot and gently reimplant the tooth with light digital pressure. 
   - 6. Suture the gingival scratches, especially in the cervical area.

2. **Technological Sciences > Environmental Technology and Engineering:**
   - ...in vegetation, in coverage (abrasions). Gas exploitation for energy. Control methods: Passive (natural ventilation)...",⚠️ Prompt no construido (faltan ejemplos)
xafla,"('blade', 'sheet')","Sure! Here are the translations of the given contexts into English:

1. Traction the tongue with a scalpel blade number 15, and completely cut the frenulum.
2. For this purpose, a waterproof sheet with high mechanical resistance is used to prevent the filtration of leachates.","Here are the translations of the contexts into English, taking into account the specific meanings of ""xafla"" in each field:

1. In Medical Sciences > Pharmaceutical Technology: ""Use a blade from scalpel number 15 to retract the tongue and completely cut the frenulum.""
   
2. In Technological Sciences > Environmental technology and engineering: ""For this purpose, a waterproof sheet with high mechanical resistance is used to prevent the filtration of leachates.""","Certainly! Here are the translations based on the given contexts:

1. Use a blade from scalpel number 3.15 to retract the tongue and completely cut the frenulum.
2. A waterproof sheet with high mechanical resistance is used to prevent the filtration of leachate.","In the context of Medical Sciences > Pharmaceutical Technology, where ""xafla"" translates as blade:

1. Traction the tongue with a number 15 scalpel blade and completely cut the frenulum.

In the context of Technological Sciences > Environmental technology and engineering, where ""xafla"" translates as sheet:

2. For this purpose, a waterproof sheet with high mechanical resistance is used to prevent leachate filtration."
xafla,"('blade', 'sheet')","Here are the translations of the provided contexts into English:

1. Similar to the bandage, with a plastic/metallic sheet that will guide the eruption of the 6.
2. The material used to make these sheets is called geosynthetic (it is composed of high-density polypropylene or polyester fibers).","1. Similar to the eye bandage, with a plastic/metal blade that will guide the eruption of the 6.
2. The material used to make these sheets is called geosynthetic (composed of high-density polypropylene or polyester fibers).","1. Similar to a band loop, with a plastic/metal blade that will guide the eruption of the 6.
2. The material used to make these sheets is called geosynthetic (composed of high-density polypropylene or polyester fibers).","Here are the translations of the provided contexts, taking into account the examples provided:

1. Similar to a band loop, with a plastic/metal blade that will guide the eruption of the 6.
2. The material used to make these sheets is called geosynthetic (composed of high-density polypropylene or polyester fibers)."
xafla,"('blade', 'sheet')","Sure! Here are the translations of the contexts into English:

1. Properly measuring the leakage of sheets is essential using RX measurement (most errors occur at this step).
2. The membranes used are flat polystyrene sheets that can be anionic or cationic.","Certainly! Here are the translations of the given contexts into English, considering the specific meanings of ""xafla"" in each context:

1. ""Accurate measurement via RX is essential for proper blade sharpening (most errors occur in this step).""
   
2. ""The membranes used are flat polystyrene sheets that can be anionic or cationic.""","Certainly! Here are the translations of the given contexts:

1. ""Correct positioning of the blade is essential through RX measurement (most errors occur at this step).""
   - In this context, ""xafla"" is translated as ""blade"" since it pertains to a process likely related to Pharmaceutical Technology or a similar field.

2. ""The membranes used are flat polystyrene sheets that are either anionic or cationic.""
   - In this context, ""xafla"" is translated as ""sheet"" since it pertains to materials and likely relates to Environmental Technology and engineering.","In Medical Sciences > Pharmaceutical Technology:

1. For proper placement of the blade, measurement via X-ray is essential (most errors occur in this step).
2. The membranes used are flat polystyrene blades, which can be anionic or cationic.

In Technological Sciences > Environmental technology and engineering:

1. For proper placement of the sheet, measurement via X-ray is essential (most errors occur in this step).
2. The membranes used are flat polystyrene sheets, which can be anionic or cationic."
xafla,"('blade', 'sheet')","Here are the translations of the provided contexts:

1. Since it does not affect the return blood circulation, it can be placed either upright or upside down. - Hair cutting machine or razor: used for cutting hair or depilation.

2. Position and shape: should be placed as close as possible. Material: can be composed of one or more sheets.","1. Since it has no effect on the return blood circulation, it can be placed either top-down or upside-down. - Hair-cutting machine or shaving blade: used for cutting hair or depilation.
2. Location and shape: it should be placed as close as possible. Material: it can be composed of one or more sheets.","1. Since it has no effect on the return blood circulation, it can be placed either top-down or bottom-up. - Hair-cutting machine or razor blade: used for cutting hair or depilation.

2. Placement and shape: it should be placed as close as possible. Material: it can be made up of one or more sheets.","In Medical Sciences > Pharmaceutical Technology, where ""xafla"" translates as ""blade"":

1. Since it does not affect the return blood circulation, it can be placed either upright or upside down. - Hair-cutting machine or shaving blade: used for cutting or shaving hair.

In Technological Sciences > Environmental technology and engineering, where ""xafla"" translates as ""sheet"":

2. Position and shape: it should be placed as close as possible. Material: it can be composed of one or more sheets."
xafla,"('blade', 'sheet')","1. The reduction is done surgically. Metal plates, screws, and so on are used,...
2. The most commonly used ones are condenser microphones. These have two electrically charged plates.","Certainly! Here are the translations for each context:

1. ""The reduction is performed surgically. Metal blades, screws, and so on are used,...""

2. ""The most commonly used ones are condenser microphones. These have two charged sheets.""","1. The reduction is performed surgically. Metal blades, screws, and other components are used,...

2. The most commonly used ones are condenser microphones. These have two charged sheets.","Here are the translations of the provided contexts:

1. Reduction is performed surgically. Metal plates, screws, etc., are used,...
2. The most commonly used ones are condenser microphones. These have two charge-electrode sheets."
xafla,"('blade', 'sheet')","1. By directing beams onto a metal sheet using a femtosecond laser, they have achieved the transfer of the characteristic nanometric roughness of hydrophobic plant surfaces onto a small metal sheet.

2. These have two sheets with electric charge. One sheet is fixed, and the other is movable.","1. By directing beams at a metal blade using a femtosecond laser, they have managed to impart the characteristic of the nanometric roughness of hydrophobic plant surfaces onto a small metal blade.

2. These have two sheets with electric charge. One sheet is fixed, and the other is movable.","1. By directing beams through a femtosecond laser onto a metal blade, they have achieved the transfer of the characteristic nanometric roughness of hydrophobic plant surfaces onto a small metal blade.

2. These have two electrically charged sheets. One sheet is fixed, and the other is movable.","Certainly! Here are the translations for the given contexts:

1. By sending beams to the metal sheet using a femtosecond laser, they have achieved transferring the characteristic of the nanometric roughness surface of hydrophobic plants to a small metal sheet.

2. These have two sheets with electric charge. One sheet is fixed, and the other is movable."
